name,level,cycle_size,recursive_steps
synth-n_300-m_5040-k_25-p_0.1.txt,4,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,5,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,6,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,7,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,8,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,9,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,10,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,11,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,12,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,13,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,14,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,15,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,16,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,17,NaN,0
synth-n_300-m_5040-k_25-p_0.1.txt,18,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,0,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,1,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,2,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,3,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,4,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,5,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,6,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,7,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,8,2.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,9,3.0,1
synth-n_300-m_5197-k_30-p_0.1.txt,10,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,11,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,12,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,13,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,14,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,15,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,16,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,17,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,18,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,19,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,20,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,21,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,22,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,23,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,24,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,25,NaN,0
synth-n_300-m_5197-k_30-p_0.1.txt,26,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,0,2.0,1
synth-n_40-m_192-k_10-p_0.2.txt,1,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,2,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,3,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,4,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,5,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,6,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,7,NaN,0
synth-n_40-m_192-k_10-p_0.2.txt,8,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,0,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,1,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,2,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,3,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,4,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,5,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,6,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,7,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,8,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,9,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,10,NaN,0
synth-n_40-m_192-k_15-p_0.2.txt,11,NaN,0
synth-n_40-m_203-k_8-p_0.2.txt,0,NaN,0
synth-n_40-m_203-k_8-p_0.2.txt,1,NaN,0
synth-n_40-m_203-k_8-p_0.2.txt,2,NaN,0
synth-n_40-m_203-k_8-p_0.2.txt,3,NaN,0
synth-n_50-m_154-k_8-p_0.1.txt,0,NaN,0
synth-n_50-m_159-k_10-p_0.1.txt,0,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,1,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,2,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,3,2.0,2
synth-n_50-m_159-k_10-p_0.1.txt,4,2.0,1
synth-n_50-m_159-k_10-p_0.1.txt,5,NaN,0
synth-n_50-m_159-k_10-p_0.1.txt,6,NaN,0
synth-n_50-m_169-k_6-p_0.1.txt,0,2.0,1
synth-n_50-m_169-k_6-p_0.1.txt,1,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,0,2.0,1
synth-n_50-m_192-k_20-p_0.1.txt,1,2.0,2
synth-n_50-m_192-k_20-p_0.1.txt,2,2.0,2
synth-n_50-m_192-k_20-p_0.1.txt,3,2.0,2
synth-n_50-m_192-k_20-p_0.1.txt,4,2.0,1
synth-n_50-m_192-k_20-p_0.1.txt,5,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,6,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,7,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,8,NaN,0
synth-n_50-m_192-k_20-p_0.1.txt,9,NaN,0
synth-n_50-m_195-k_15-p_0.1.txt,0,NaN,0
synth-n_50-m_195-k_15-p_0.1.txt,1,NaN,0
synth-n_50-m_195-k_15-p_0.1.txt,2,NaN,0
synth-n_50-m_195-k_15-p_0.1.txt,3,NaN,0
synth-n_50-m_195-k_15-p_0.1.txt,4,NaN,0
synth-n_50-m_302-k_6-p_0.2.txt,0,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,0,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,1,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,2,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,3,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,4,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,5,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,6,2.0,1
synth-n_50-m_320-k_15-p_0.2.txt,7,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,8,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,9,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,10,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,11,NaN,0
synth-n_50-m_320-k_15-p_0.2.txt,12,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,0,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,1,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,2,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,3,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,4,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,5,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,6,NaN,0
synth-n_50-m_327-k_10-p_0.2.txt,7,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,0,2.0,1
synth-n_50-m_357-k_20-p_0.2.txt,1,2.0,2
synth-n_50-m_357-k_20-p_0.2.txt,2,2.0,4
synth-n_50-m_357-k_20-p_0.2.txt,3,2.0,7
synth-n_50-m_357-k_20-p_0.2.txt,4,2.0,14
synth-n_50-m_357-k_20-p_0.2.txt,5,2.0,19
synth-n_50-m_357-k_20-p_0.2.txt,6,2.0,23
synth-n_50-m_357-k_20-p_0.2.txt,7,2.0,23
synth-n_50-m_357-k_20-p_0.2.txt,8,2.0,22
synth-n_50-m_357-k_20-p_0.2.txt,9,2.0,25
synth-n_50-m_357-k_20-p_0.2.txt,10,2.0,24
synth-n_50-m_357-k_20-p_0.2.txt,11,2.0,18
synth-n_50-m_357-k_20-p_0.2.txt,12,2.0,5
synth-n_50-m_357-k_20-p_0.2.txt,13,2.0,2
synth-n_50-m_357-k_20-p_0.2.txt,14,2.0,1
synth-n_50-m_357-k_20-p_0.2.txt,15,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,16,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,17,NaN,0
synth-n_50-m_357-k_20-p_0.2.txt,18,NaN,0
synth-n_60-m_122-k_15-p_0.05.txt,0,NaN,0
synth-n_60-m_122-k_15-p_0.05.txt,1,NaN,0
synth-n_60-m_122-k_15-p_0.05.txt,2,NaN,0
synth-n_60-m_122-k_15-p_0.05.txt,3,NaN,0
synth-n_60-m_124-k_25-p_0.05.txt,0,NaN,0
synth-n_60-m_124-k_25-p_0.05.txt,1,NaN,0
synth-n_60-m_124-k_25-p_0.05.txt,2,NaN,0
synth-n_60-m_124-k_25-p_0.05.txt,3,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,0,2.0,1
synth-n_60-m_207-k_8-p_0.1.txt,1,2.0,1
synth-n_60-m_207-k_8-p_0.1.txt,2,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,3,NaN,0
synth-n_60-m_207-k_8-p_0.1.txt,4,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,0,2.0,1
synth-n_60-m_211-k_10-p_0.1.txt,1,2.0,1
synth-n_60-m_211-k_10-p_0.1.txt,2,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,3,NaN,0
synth-n_60-m_211-k_10-p_0.1.txt,4,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,0,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,1,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,2,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,3,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,4,2.0,1
synth-n_60-m_226-k_15-p_0.1.txt,5,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,6,NaN,0
synth-n_60-m_226-k_15-p_0.1.txt,7,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,0,2.0,1
synth-n_60-m_243-k_25-p_0.1.txt,1,2.0,2
synth-n_60-m_243-k_25-p_0.1.txt,2,2.0,4
synth-n_60-m_243-k_25-p_0.1.txt,3,2.0,6
synth-n_60-m_243-k_25-p_0.1.txt,4,2.0,10
synth-n_60-m_243-k_25-p_0.1.txt,5,2.0,11
synth-n_60-m_243-k_25-p_0.1.txt,6,2.0,10
synth-n_60-m_243-k_25-p_0.1.txt,7,2.0,9
synth-n_60-m_243-k_25-p_0.1.txt,8,2.0,4
synth-n_60-m_243-k_25-p_0.1.txt,9,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,10,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,11,NaN,0
synth-n_60-m_243-k_25-p_0.1.txt,12,NaN,0
synth-n_60-m_271-k_20-p_0.1.txt,0,2.0,1
synth-n_60-m_271-k_20-p_0.1.txt,1,2.0,2
synth-n_60-m_271-k_20-p_0.1.txt,2,2.0,4
synth-n_60-m_271-k_20-p_0.1.txt,3,2.125,8
synth-n_60-m_271-k_20-p_0.1.txt,4,2.125,16
synth-n_60-m_271-k_20-p_0.1.txt,5,2.0370371,27
synth-n_60-m_271-k_20-p_0.1.txt,6,2.0294118,34
synth-n_60-m_271-k_20-p_0.1.txt,7,2.1578948,38
synth-n_60-m_271-k_20-p_0.1.txt,8,2.0714285,42
synth-n_60-m_271-k_20-p_0.1.txt,9,2.0769231,26
synth-n_60-m_271-k_20-p_0.1.txt,10,2.0769231,13
synth-n_60-m_271-k_20-p_0.1.txt,11,2.5,2
synth-n_60-m_271-k_20-p_0.1.txt,12,NaN,0
synth-n_60-m_271-k_20-p_0.1.txt,13,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,0,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,1,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,2,NaN,0
synth-n_60-m_428-k_8-p_0.2.txt,3,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,0,2.0,1
synth-n_60-m_437-k_10-p_0.2.txt,1,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,2,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,3,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,4,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,5,NaN,0
synth-n_60-m_437-k_10-p_0.2.txt,6,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,0,3.0,1
synth-n_60-m_463-k_20-p_0.2.txt,1,2.0,2
synth-n_60-m_463-k_20-p_0.2.txt,2,2.25,4
synth-n_60-m_463-k_20-p_0.2.txt,3,2.1666667,6
synth-n_60-m_463-k_20-p_0.2.txt,4,2.125,8
synth-n_60-m_463-k_20-p_0.2.txt,5,2.0,14
synth-n_60-m_463-k_20-p_0.2.txt,6,2.2,15
synth-n_60-m_463-k_20-p_0.2.txt,7,2.1764705,17
synth-n_60-m_463-k_20-p_0.2.txt,8,2.1363637,22
synth-n_60-m_463-k_20-p_0.2.txt,9,2.2307692,13
synth-n_60-m_463-k_20-p_0.2.txt,10,2.2222223,9
synth-n_60-m_463-k_20-p_0.2.txt,11,2.25,4
synth-n_60-m_463-k_20-p_0.2.txt,12,2.0,1
synth-n_60-m_463-k_20-p_0.2.txt,13,2.0,1
synth-n_60-m_463-k_20-p_0.2.txt,14,2.0,1
synth-n_60-m_463-k_20-p_0.2.txt,15,2.0,1
synth-n_60-m_463-k_20-p_0.2.txt,16,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,17,NaN,0
synth-n_60-m_463-k_20-p_0.2.txt,18,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,0,2.0,1
synth-n_60-m_468-k_15-p_0.2.txt,1,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,2,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,3,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,4,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,5,3.0,1
synth-n_60-m_468-k_15-p_0.2.txt,6,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,7,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,8,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,9,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,10,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,11,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,12,NaN,0
synth-n_60-m_468-k_15-p_0.2.txt,13,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,0,2.0,1
synth-n_60-m_520-k_25-p_0.2.txt,1,2.5,2
synth-n_60-m_520-k_25-p_0.2.txt,2,2.2,5
synth-n_60-m_520-k_25-p_0.2.txt,3,2.090909,11
synth-n_60-m_520-k_25-p_0.2.txt,4,2.0,20
synth-n_60-m_520-k_25-p_0.2.txt,5,2.03125,32
synth-n_60-m_520-k_25-p_0.2.txt,6,2.0196078,51
synth-n_60-m_520-k_25-p_0.2.txt,7,2.0277777,72
synth-n_60-m_520-k_25-p_0.2.txt,8,2.0217392,92
synth-n_60-m_520-k_25-p_0.2.txt,9,2.0089285,112
synth-n_60-m_520-k_25-p_0.2.txt,10,2.0661156,121
synth-n_60-m_520-k_25-p_0.2.txt,11,2.068376,117
synth-n_60-m_520-k_25-p_0.2.txt,12,2.1092436,119
synth-n_60-m_520-k_25-p_0.2.txt,13,2.1263158,95
synth-n_60-m_520-k_25-p_0.2.txt,14,2.1935484,62
synth-n_60-m_520-k_25-p_0.2.txt,15,2.128205,39
synth-n_60-m_520-k_25-p_0.2.txt,16,2.3,20
synth-n_60-m_520-k_25-p_0.2.txt,17,2.1666667,6
synth-n_60-m_520-k_25-p_0.2.txt,18,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,19,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,20,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,21,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,22,NaN,0
synth-n_60-m_520-k_25-p_0.2.txt,23,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,0,2.0,1
synth-n_70-m_167-k_20-p_0.05.txt,1,2.0,2
synth-n_70-m_167-k_20-p_0.05.txt,2,2.0,2
synth-n_70-m_167-k_20-p_0.05.txt,3,2.0,1
synth-n_70-m_167-k_20-p_0.05.txt,4,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,5,NaN,0
synth-n_70-m_167-k_20-p_0.05.txt,6,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,0,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,1,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,2,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,3,NaN,0
synth-n_70-m_180-k_25-p_0.05.txt,4,NaN,0
synth-n_70-m_191-k_30-p_0.05.txt,0,2.0,1
synth-n_70-m_191-k_30-p_0.05.txt,1,2.0,1
synth-n_70-m_191-k_30-p_0.05.txt,2,NaN,0
synth-n_70-m_191-k_30-p_0.05.txt,3,NaN,0
synth-n_70-m_191-k_30-p_0.05.txt,4,NaN,0
synth-n_70-m_191-k_30-p_0.05.txt,5,NaN,0
synth-n_70-m_191-k_30-p_0.05.txt,6,NaN,0
synth-n_70-m_303-k_8-p_0.1.txt,0,2.0,1
synth-n_70-m_303-k_8-p_0.1.txt,1,2.0,1
synth-n_70-m_303-k_8-p_0.1.txt,2,NaN,0
synth-n_70-m_303-k_8-p_0.1.txt,3,NaN,0
synth-n_70-m_303-k_8-p_0.1.txt,4,NaN,0
synth-n_70-m_303-k_8-p_0.1.txt,5,NaN,0
synth-n_70-m_304-k_6-p_0.1.txt,0,NaN,0
synth-n_70-m_304-k_6-p_0.1.txt,1,NaN,0
synth-n_70-m_304-k_6-p_0.1.txt,2,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,0,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,1,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,2,2.0,1
synth-n_70-m_308-k_10-p_0.1.txt,3,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,4,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,5,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,6,NaN,0
synth-n_70-m_308-k_10-p_0.1.txt,7,NaN,0
synth-n_70-m_312-k_20-p_0.1.txt,0,2.0,1
synth-n_70-m_312-k_20-p_0.1.txt,1,2.0,2
synth-n_70-m_312-k_20-p_0.1.txt,2,2.75,4
synth-n_70-m_312-k_20-p_0.1.txt,3,2.0,10
synth-n_70-m_312-k_20-p_0.1.txt,4,2.0,12
synth-n_70-m_312-k_20-p_0.1.txt,5,2.0,15
synth-n_70-m_312-k_20-p_0.1.txt,6,2.0,20
synth-n_70-m_312-k_20-p_0.1.txt,7,2.0,21
synth-n_70-m_312-k_20-p_0.1.txt,8,2.0,14
synth-n_70-m_312-k_20-p_0.1.txt,9,2.0,13
synth-n_70-m_312-k_20-p_0.1.txt,10,2.0,5
synth-n_70-m_312-k_20-p_0.1.txt,11,NaN,0
synth-n_70-m_312-k_20-p_0.1.txt,12,NaN,0
synth-n_70-m_312-k_20-p_0.1.txt,13,NaN,0
synth-n_70-m_328-k_15-p_0.1.txt,0,2.0,1
synth-n_70-m_328-k_15-p_0.1.txt,1,2.0,1
synth-n_70-m_328-k_15-p_0.1.txt,2,2.0,1
synth-n_70-m_328-k_15-p_0.1.txt,3,2.0,2
synth-n_70-m_328-k_15-p_0.1.txt,4,2.0,3
synth-n_70-m_328-k_15-p_0.1.txt,5,2.0,3
synth-n_70-m_328-k_15-p_0.1.txt,6,2.0,1
synth-n_70-m_328-k_15-p_0.1.txt,7,2.0,1
synth-n_70-m_328-k_15-p_0.1.txt,8,NaN,0
synth-n_70-m_328-k_15-p_0.1.txt,9,NaN,0
synth-n_70-m_328-k_15-p_0.1.txt,10,NaN,0
synth-n_70-m_342-k_30-p_0.1.txt,0,3.0,1
synth-n_70-m_342-k_30-p_0.1.txt,1,2.3333333,3
synth-n_70-m_342-k_30-p_0.1.txt,2,2.142857,7
synth-n_70-m_342-k_30-p_0.1.txt,3,2.1538463,13
synth-n_70-m_342-k_30-p_0.1.txt,4,2.1363637,22
synth-n_70-m_342-k_30-p_0.1.txt,5,2.15,40
synth-n_70-m_342-k_30-p_0.1.txt,6,2.2112677,71
synth-n_70-m_342-k_30-p_0.1.txt,7,2.2380953,105
synth-n_70-m_342-k_30-p_0.1.txt,8,2.1875,144
synth-n_70-m_342-k_30-p_0.1.txt,9,2.214765,149
synth-n_70-m_342-k_30-p_0.1.txt,10,2.1843972,141
synth-n_70-m_342-k_30-p_0.1.txt,11,2.2371135,97
synth-n_70-m_342-k_30-p_0.1.txt,12,2.2711864,59
synth-n_70-m_342-k_30-p_0.1.txt,13,2.096774,31
synth-n_70-m_342-k_30-p_0.1.txt,14,2.0,14
synth-n_70-m_342-k_30-p_0.1.txt,15,2.0,3
synth-n_70-m_342-k_30-p_0.1.txt,16,2.0,1
synth-n_70-m_342-k_30-p_0.1.txt,17,NaN,0
synth-n_70-m_347-k_25-p_0.1.txt,0,2.0,1
synth-n_70-m_347-k_25-p_0.1.txt,1,2.0,2
synth-n_70-m_347-k_25-p_0.1.txt,2,2.25,4
synth-n_70-m_347-k_25-p_0.1.txt,3,2.25,8
synth-n_70-m_347-k_25-p_0.1.txt,4,2.1875,16
synth-n_70-m_347-k_25-p_0.1.txt,5,2.12,25
synth-n_70-m_347-k_25-p_0.1.txt,6,2.162162,37
synth-n_70-m_347-k_25-p_0.1.txt,7,2.1607144,56
synth-n_70-m_347-k_25-p_0.1.txt,8,2.1355932,59
synth-n_70-m_347-k_25-p_0.1.txt,9,2.1836734,49
synth-n_70-m_347-k_25-p_0.1.txt,10,2.1020408,49
synth-n_70-m_347-k_25-p_0.1.txt,11,2.0727272,55
synth-n_70-m_347-k_25-p_0.1.txt,12,2.0857143,35
synth-n_70-m_347-k_25-p_0.1.txt,13,2.0769231,13
synth-n_70-m_347-k_25-p_0.1.txt,14,2.0,5
synth-n_70-m_347-k_25-p_0.1.txt,15,2.0,2
synth-n_70-m_347-k_25-p_0.1.txt,16,NaN,0
synth-n_70-m_553-k_8-p_0.2.txt,0,NaN,0
synth-n_70-m_560-k_10-p_0.2.txt,0,2.0,1
synth-n_70-m_560-k_10-p_0.2.txt,1,NaN,0
synth-n_70-m_560-k_10-p_0.2.txt,2,NaN,0
synth-n_70-m_560-k_10-p_0.2.txt,3,NaN,0
synth-n_70-m_560-k_10-p_0.2.txt,4,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,0,3.0,1
synth-n_70-m_626-k_15-p_0.2.txt,1,2.0,1
synth-n_70-m_626-k_15-p_0.2.txt,2,3.0,1
synth-n_70-m_626-k_15-p_0.2.txt,3,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,4,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,5,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,6,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,7,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,8,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,9,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,10,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,11,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,12,NaN,0
synth-n_70-m_626-k_15-p_0.2.txt,13,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,0,3.0,1
synth-n_70-m_644-k_25-p_0.2.txt,1,2.5,2
synth-n_70-m_644-k_25-p_0.2.txt,2,2.25,4
synth-n_70-m_644-k_25-p_0.2.txt,3,2.0,7
synth-n_70-m_644-k_25-p_0.2.txt,4,2.142857,7
synth-n_70-m_644-k_25-p_0.2.txt,5,2.125,8
synth-n_70-m_644-k_25-p_0.2.txt,6,2.125,8
synth-n_70-m_644-k_25-p_0.2.txt,7,2.0,8
synth-n_70-m_644-k_25-p_0.2.txt,8,2.1111112,9
synth-n_70-m_644-k_25-p_0.2.txt,9,2.1111112,9
synth-n_70-m_644-k_25-p_0.2.txt,10,2.2,5
synth-n_70-m_644-k_25-p_0.2.txt,11,2.3333333,3
synth-n_70-m_644-k_25-p_0.2.txt,12,3.0,1
synth-n_70-m_644-k_25-p_0.2.txt,13,2.0,1
synth-n_70-m_644-k_25-p_0.2.txt,14,2.0,1
synth-n_70-m_644-k_25-p_0.2.txt,15,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,16,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,17,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,18,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,19,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,20,NaN,0
synth-n_70-m_644-k_25-p_0.2.txt,21,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,0,3.0,1
synth-n_70-m_645-k_20-p_0.2.txt,1,2.5,2
synth-n_70-m_645-k_20-p_0.2.txt,2,2.5,2
synth-n_70-m_645-k_20-p_0.2.txt,3,3.0,1
synth-n_70-m_645-k_20-p_0.2.txt,4,2.0,1
synth-n_70-m_645-k_20-p_0.2.txt,5,3.0,2
synth-n_70-m_645-k_20-p_0.2.txt,6,3.0,2
synth-n_70-m_645-k_20-p_0.2.txt,7,2.3333333,3
synth-n_70-m_645-k_20-p_0.2.txt,8,2.0,2
synth-n_70-m_645-k_20-p_0.2.txt,9,2.0,2
synth-n_70-m_645-k_20-p_0.2.txt,10,2.0,2
synth-n_70-m_645-k_20-p_0.2.txt,11,2.0,1
synth-n_70-m_645-k_20-p_0.2.txt,12,2.0,1
synth-n_70-m_645-k_20-p_0.2.txt,13,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,14,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,15,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,16,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,17,NaN,0
synth-n_70-m_645-k_20-p_0.2.txt,18,NaN,0
synth-n_70-m_702-k_30-p_0.2.txt,0,3.0,1
synth-n_70-m_702-k_30-p_0.2.txt,1,2.3333333,3
synth-n_70-m_702-k_30-p_0.2.txt,2,2.142857,7
synth-n_70-m_702-k_30-p_0.2.txt,3,2.0714285,14
synth-n_70-m_702-k_30-p_0.2.txt,4,2.0454545,22
synth-n_70-m_702-k_30-p_0.2.txt,5,2.030303,33
synth-n_70-m_702-k_30-p_0.2.txt,6,2.0222223,45
synth-n_70-m_702-k_30-p_0.2.txt,7,2.032258,62
synth-n_70-m_702-k_30-p_0.2.txt,8,2.0370371,81
synth-n_70-m_702-k_30-p_0.2.txt,9,2.047619,84
synth-n_70-m_702-k_30-p_0.2.txt,10,2.0537634,93
synth-n_70-m_702-k_30-p_0.2.txt,11,2.076087,92
synth-n_70-m_702-k_30-p_0.2.txt,12,2.1298702,77
synth-n_70-m_702-k_30-p_0.2.txt,13,2.0869565,69
synth-n_70-m_702-k_30-p_0.2.txt,14,2.1785715,56
synth-n_70-m_702-k_30-p_0.2.txt,15,2.139535,43
synth-n_70-m_702-k_30-p_0.2.txt,16,2.2592592,27
synth-n_70-m_702-k_30-p_0.2.txt,17,2.4,15
synth-n_70-m_702-k_30-p_0.2.txt,18,2.25,8
synth-n_70-m_702-k_30-p_0.2.txt,19,2.0,2
synth-n_70-m_702-k_30-p_0.2.txt,20,2.0,3
