name,level,cycle_size,recursive_steps
advotogo-n_1000,0,2.0,1
advotogo-n_700,0,2.0,1
advotogo-n_700,1,NaN,0
biology-n_12-m_33-p_0.5-15,0,2.0,1
biology-n_12-m_33-p_0.5-15,1,NaN,0
biology-n_12-m_33-p_0.75-15,0,2.0,1
biology-n_12-m_33-p_0.75-15,1,NaN,0
biology-n_12-m_43-p_0.5-25,0,2.0,1
biology-n_12-m_43-p_0.5-25,1,2.0,2
biology-n_12-m_43-p_0.5-25,2,2.0,1
biology-n_12-m_45-p_0.5-19,0,2.0,1
biology-n_12-m_45-p_0.5-19,1,2.0,1
biology-n_12-m_45-p_0.75-19,0,2.0,1
biology-n_12-m_45-p_0.75-19,1,2.0,1
biology-n_13-m_39-p_0.5-4,0,2.0,1
biology-n_13-m_51-p_0.5-22,0,2.0,1
biology-n_13-m_51-p_0.5-22,1,2.0,1
biology-n_13-m_51-p_0.5-22,2,NaN,0
biology-n_13-m_51-p_0.75-22,0,2.0,1
biology-n_13-m_51-p_0.75-22,1,2.0,1
biology-n_16-m_79-p_0.5-3,0,2.0,1
biology-n_16-m_79-p_0.5-3,1,2.0,2
biology-n_16-m_79-p_0.5-3,2,2.3333333,3
biology-n_16-m_79-p_0.5-3,3,2.25,4
biology-n_16-m_79-p_0.5-3,4,2.0,3
biology-n_16-m_79-p_0.75-3,0,2.0,1
biology-n_16-m_79-p_0.75-3,1,2.0,2
biology-n_16-m_79-p_0.75-3,2,2.0,2
biology-n_16-m_79-p_0.75-3,3,2.0,1
biology-n_16-m_79-p_0.75-3,4,NaN,0
biology-n_16-m_79-p_0.9-3,0,2.0,1
biology-n_16-m_79-p_0.9-3,1,2.0,1
biology-n_16-m_79-p_0.9-3,2,NaN,0
biology-n_17-m_89-p_0.5-10,0,2.0,1
biology-n_17-m_89-p_0.5-10,1,2.0,1
biology-n_17-m_89-p_0.5-10,2,3.0,1
biology-n_17-m_89-p_0.5-10,3,2.0,2
biology-n_17-m_89-p_0.5-10,4,2.0,2
biology-n_17-m_89-p_0.75-10,0,2.0,1
biology-n_17-m_89-p_0.75-10,1,2.0,2
biology-n_17-m_89-p_0.75-10,2,2.0,3
biology-n_17-m_89-p_0.75-10,3,2.0,2
biology-n_17-m_89-p_0.75-10,4,2.0,2
biology-n_17-m_89-p_0.9-10,0,2.0,1
biology-n_17-m_89-p_0.9-10,1,2.0,1
biology-n_17-m_89-p_0.9-10,2,NaN,0
biology-n_19-m_99-p_0.5-20,0,3.0,1
biology-n_19-m_99-p_0.5-20,1,2.0,3
biology-n_19-m_99-p_0.5-20,2,2.25,4
biology-n_19-m_99-p_0.5-20,3,2.4,5
biology-n_19-m_99-p_0.5-20,4,2.0,5
biology-n_19-m_99-p_0.5-20,5,2.0,3
biology-n_19-m_99-p_0.75-20,0,2.0,1
biology-n_19-m_99-p_0.75-20,1,2.0,1
biology-n_19-m_99-p_0.75-20,2,2.0,2
biology-n_19-m_99-p_0.75-20,3,2.0,1
biology-n_19-m_99-p_0.75-20,4,NaN,0
biology-n_20-m_125-p_0.5-24,0,2.0,1
biology-n_20-m_125-p_0.5-24,1,2.5,2
biology-n_20-m_125-p_0.5-24,2,2.0,5
biology-n_20-m_125-p_0.5-24,3,2.1666667,6
biology-n_20-m_125-p_0.5-24,4,2.1666667,6
biology-n_20-m_125-p_0.5-24,5,2.142857,7
biology-n_20-m_125-p_0.5-24,6,2.142857,7
biology-n_20-m_125-p_0.5-7,0,2.0,1
biology-n_20-m_125-p_0.5-7,1,2.5,2
biology-n_20-m_125-p_0.5-7,2,2.25,4
biology-n_20-m_125-p_0.5-7,3,2.0,6
biology-n_20-m_125-p_0.5-7,4,2.0,9
biology-n_20-m_125-p_0.5-7,5,2.0,9
biology-n_20-m_125-p_0.5-7,6,2.2,5
biology-n_20-m_125-p_0.5-7,7,2.0,3
biology-n_20-m_125-p_0.75-24,0,2.0,1
biology-n_20-m_125-p_0.75-24,1,2.5,2
biology-n_20-m_125-p_0.75-24,2,2.0,5
biology-n_20-m_125-p_0.75-24,3,2.0,7
biology-n_20-m_125-p_0.75-24,4,2.375,8
biology-n_20-m_125-p_0.75-24,5,2.2857144,7
biology-n_20-m_125-p_0.75-24,6,2.0,10
biology-n_20-m_125-p_0.75-24,7,2.125,8
biology-n_20-m_125-p_0.75-7,0,2.0,1
biology-n_20-m_125-p_0.75-7,1,2.0,1
biology-n_20-m_125-p_0.75-7,2,2.0,1
biology-n_20-m_125-p_0.75-7,3,NaN,0
biology-n_20-m_125-p_0.9-24,0,2.0,1
biology-n_20-m_125-p_0.9-24,1,NaN,0
biology-n_20-m_125-p_0.9-7,0,2.0,1
biology-n_20-m_125-p_0.9-7,1,NaN,0
biology-n_22-m_76-p_0.5-9,0,2.0,1
biology-n_22-m_76-p_0.5-9,1,2.0,1
biology-n_22-m_76-p_0.5-9,2,2.0,2
biology-n_22-m_76-p_0.75-9,0,2.0,1
biology-n_22-m_76-p_0.75-9,1,2.0,1
biology-n_22-m_76-p_0.75-9,2,NaN,0
biology-n_22-m_76-p_0.9-9,0,2.0,1
biology-n_22-m_76-p_0.9-9,1,NaN,0
biology-n_23-m_166-p_0.5-17,0,3.0,1
biology-n_23-m_166-p_0.5-17,1,2.3333333,3
biology-n_23-m_166-p_0.5-17,2,2.142857,7
biology-n_23-m_166-p_0.5-17,3,2.0833333,12
biology-n_23-m_166-p_0.5-17,4,2.0526316,19
biology-n_23-m_166-p_0.5-17,5,2.1304348,23
biology-n_23-m_166-p_0.5-17,6,2.0454545,22
biology-n_23-m_166-p_0.5-17,7,2.0,21
biology-n_23-m_166-p_0.5-17,8,2.347826,23
biology-n_23-m_166-p_0.5-17,9,2.2105262,19
biology-n_23-m_166-p_0.5-17,10,2.0,12
biology-n_23-m_166-p_0.75-17,0,2.0,1
biology-n_23-m_166-p_0.75-17,1,2.5,2
biology-n_23-m_166-p_0.75-17,2,2.0,5
biology-n_23-m_166-p_0.75-17,3,2.4285715,7
biology-n_23-m_166-p_0.75-17,4,2.0769231,13
biology-n_23-m_166-p_0.75-17,5,2.0833333,12
biology-n_23-m_166-p_0.75-17,6,2.25,12
biology-n_23-m_166-p_0.75-17,7,2.125,8
biology-n_23-m_166-p_0.75-17,8,2.0,2
biology-n_23-m_166-p_0.9-17,0,2.0,1
biology-n_23-m_166-p_0.9-17,1,2.0,1
biology-n_23-m_166-p_0.9-17,2,NaN,0
biology-n_23-m_166-p_0.9-17,3,NaN,0
biology-n_25-m_231-p_0.5-6,0,3.0,1
biology-n_25-m_231-p_0.5-6,1,2.3333333,3
biology-n_25-m_231-p_0.5-6,2,2.1666667,6
biology-n_25-m_231-p_0.5-6,3,2.1111112,9
biology-n_25-m_231-p_0.5-6,4,2.0714285,14
biology-n_25-m_231-p_0.5-6,5,2.0555556,18
biology-n_25-m_231-p_0.5-6,6,2.0555556,18
biology-n_25-m_231-p_0.5-6,7,2.0526316,19
biology-n_25-m_231-p_0.5-6,8,2.0,19
biology-n_25-m_231-p_0.5-6,9,2.1052632,19
biology-n_25-m_231-p_0.5-6,10,2.0666666,15
biology-n_25-m_231-p_0.5-6,11,2.1111112,9
biology-n_25-m_231-p_0.75-6,0,3.0,1
biology-n_25-m_231-p_0.75-6,1,2.3333333,3
biology-n_25-m_231-p_0.75-6,2,2.1666667,6
biology-n_25-m_231-p_0.75-6,3,2.0,9
biology-n_25-m_231-p_0.75-6,4,2.0769231,13
biology-n_25-m_231-p_0.75-6,5,2.0769231,13
biology-n_25-m_231-p_0.75-6,6,2.142857,14
biology-n_25-m_231-p_0.75-6,7,2.0588236,17
biology-n_25-m_231-p_0.75-6,8,2.142857,14
biology-n_25-m_231-p_0.75-6,9,2.0588236,17
biology-n_25-m_231-p_0.75-6,10,2.142857,14
biology-n_25-m_231-p_0.75-6,11,2.0,11
biology-n_25-m_231-p_0.9-6,0,2.0,1
biology-n_25-m_231-p_0.9-6,1,2.0,1
biology-n_25-m_231-p_0.9-6,2,2.5,2
biology-n_25-m_231-p_0.9-6,3,2.0,3
biology-n_25-m_231-p_0.9-6,4,2.0,2
biology-n_25-m_231-p_0.9-6,5,2.0,1
biology-n_25-m_231-p_0.9-6,6,NaN,0
biology-n_28-m_163-p_0.5-11,0,3.0,1
biology-n_28-m_163-p_0.5-11,1,2.3333333,3
biology-n_28-m_163-p_0.5-11,2,2.1666667,6
biology-n_28-m_163-p_0.5-11,3,2.125,8
biology-n_28-m_163-p_0.5-11,4,2.1,10
biology-n_28-m_163-p_0.5-11,5,2.0,7
biology-n_28-m_163-p_0.5-11,6,2.0,5
biology-n_28-m_163-p_0.5-11,7,2.25,4
biology-n_28-m_163-p_0.75-11,0,2.0,1
biology-n_28-m_163-p_0.75-11,1,2.0,1
biology-n_28-m_163-p_0.75-11,2,2.0,1
biology-n_28-m_163-p_0.75-11,3,2.0,2
biology-n_28-m_163-p_0.75-11,4,3.0,1
biology-n_28-m_163-p_0.75-11,5,3.0,1
biology-n_28-m_163-p_0.9-11,0,2.0,1
biology-n_28-m_163-p_0.9-11,1,2.0,2
biology-n_28-m_163-p_0.9-11,2,2.0,1
biology-n_28-m_249-p_0.5-8,0,3.0,1
biology-n_28-m_249-p_0.5-8,1,2.3333333,3
biology-n_28-m_249-p_0.5-8,2,2.142857,7
biology-n_28-m_249-p_0.5-8,3,2.0769231,13
biology-n_28-m_249-p_0.5-8,4,2.0,20
biology-n_28-m_249-p_0.5-8,5,2.04,25
biology-n_28-m_249-p_0.5-8,6,2.1,30
biology-n_28-m_249-p_0.5-8,7,2.1578948,38
biology-n_28-m_249-p_0.5-8,8,2.1363637,44
biology-n_28-m_249-p_0.5-8,9,2.125,48
biology-n_28-m_249-p_0.5-8,10,2.0851064,47
biology-n_28-m_249-p_0.5-8,11,2.1,30
biology-n_28-m_249-p_0.5-8,12,2.125,24
biology-n_28-m_249-p_0.5-8,13,2.1111112,18
biology-n_28-m_249-p_0.75-8,0,3.0,1
biology-n_28-m_249-p_0.75-8,1,2.3333333,3
biology-n_28-m_249-p_0.75-8,2,2.1666667,6
biology-n_28-m_249-p_0.75-8,3,2.1111112,9
biology-n_28-m_249-p_0.75-8,4,2.0714285,14
biology-n_28-m_249-p_0.75-8,5,2.0625,16
biology-n_28-m_249-p_0.75-8,6,2.0526316,19
biology-n_28-m_249-p_0.75-8,7,2.0434783,23
biology-n_28-m_249-p_0.75-8,8,2.074074,27
biology-n_28-m_249-p_0.75-8,9,2.15,20
biology-n_28-m_249-p_0.75-8,10,2.0,12
biology-n_28-m_249-p_0.75-8,11,2.0,3
biology-n_28-m_249-p_0.9-8,0,2.0,1
biology-n_28-m_249-p_0.9-8,1,NaN,0
biology-n_28-m_249-p_0.9-8,2,NaN,0
biology-n_28-m_249-p_0.9-8,3,NaN,0
biology-n_29-m_153-p_0.5-21,0,2.0,1
biology-n_29-m_153-p_0.5-21,1,2.5,2
biology-n_29-m_153-p_0.5-21,2,2.2,5
biology-n_29-m_153-p_0.5-21,3,2.3333333,6
biology-n_29-m_153-p_0.5-21,4,2.2,10
biology-n_29-m_153-p_0.5-21,5,2.1,10
biology-n_29-m_153-p_0.5-21,6,2.090909,11
biology-n_29-m_153-p_0.5-21,7,2.1,10
biology-n_29-m_153-p_0.5-21,8,2.3333333,3
biology-n_29-m_153-p_0.75-21,0,3.0,1
biology-n_29-m_153-p_0.75-21,1,2.3333333,3
biology-n_29-m_153-p_0.75-21,2,2.0,7
biology-n_29-m_153-p_0.75-21,3,2.0,13
biology-n_29-m_153-p_0.75-21,4,2.0555556,18
biology-n_29-m_153-p_0.75-21,5,2.05,20
biology-n_29-m_153-p_0.75-21,6,2.2105262,19
biology-n_29-m_153-p_0.75-21,7,2.2,10
biology-n_29-m_153-p_0.75-21,8,2.3,10
biology-n_29-m_153-p_0.75-21,9,NaN,0
biology-n_29-m_153-p_0.9-21,0,2.0,1
biology-n_29-m_153-p_0.9-21,1,NaN,0
biology-n_29-m_153-p_0.9-21,2,NaN,0
biology-n_30-m_287-p_0.5-5,0,3.0,1
biology-n_30-m_287-p_0.5-5,1,2.3333333,3
biology-n_30-m_287-p_0.5-5,2,2.1666667,6
biology-n_30-m_287-p_0.5-5,3,2.1,10
biology-n_30-m_287-p_0.5-5,4,2.0666666,15
biology-n_30-m_287-p_0.5-5,5,2.0454545,22
biology-n_30-m_287-p_0.5-5,6,2.0,27
biology-n_30-m_287-p_0.5-5,7,2.0,26
biology-n_30-m_287-p_0.5-5,8,2.0344827,29
biology-n_30-m_287-p_0.5-5,9,2.0370371,27
biology-n_30-m_287-p_0.5-5,10,2.0434783,23
biology-n_30-m_287-p_0.5-5,11,2.04,25
biology-n_30-m_287-p_0.5-5,12,2.3157895,19
biology-n_30-m_287-p_0.5-5,13,2.1333334,15
biology-n_30-m_287-p_0.75-5,0,3.0,1
biology-n_30-m_287-p_0.75-5,1,2.5,2
biology-n_30-m_287-p_0.75-5,2,2.0,5
biology-n_30-m_287-p_0.75-5,3,2.25,8
biology-n_30-m_287-p_0.75-5,4,2.0769231,13
biology-n_30-m_287-p_0.75-5,5,2.1875,16
biology-n_30-m_287-p_0.75-5,6,2.0555556,18
biology-n_30-m_287-p_0.75-5,7,2.0,19
biology-n_30-m_287-p_0.75-5,8,2.1333334,15
biology-n_30-m_287-p_0.75-5,9,2.1875,16
biology-n_30-m_287-p_0.75-5,10,2.3333333,3
biology-n_30-m_287-p_0.9-5,0,3.0,1
biology-n_30-m_287-p_0.9-5,1,2.0,2
biology-n_30-m_287-p_0.9-5,2,2.3333333,3
biology-n_30-m_287-p_0.9-5,3,2.1666667,6
biology-n_30-m_287-p_0.9-5,4,2.125,8
biology-n_30-m_287-p_0.9-5,5,2.1111112,9
biology-n_30-m_287-p_0.9-5,6,2.0,9
biology-n_30-m_287-p_0.9-5,7,2.0,6
biology-n_30-m_287-p_0.9-5,8,NaN,0
biology-n_35-m_315-p_0.5-18,0,3.0,1
biology-n_35-m_315-p_0.5-18,1,2.3333333,3
biology-n_35-m_315-p_0.5-18,2,2.142857,7
biology-n_35-m_315-p_0.5-18,3,2.0833333,12
biology-n_35-m_315-p_0.5-18,4,2.0555556,18
biology-n_35-m_315-p_0.5-18,5,2.0384614,26
biology-n_35-m_315-p_0.5-18,6,2.060606,33
biology-n_35-m_315-p_0.5-18,7,2.0697675,43
biology-n_35-m_315-p_0.5-18,8,2.0238094,42
biology-n_35-m_315-p_0.5-18,9,2.0930233,43
biology-n_35-m_315-p_0.5-18,10,2.0784314,51
biology-n_35-m_315-p_0.5-18,11,2.1794872,39
biology-n_35-m_315-p_0.5-18,12,2.1842105,38
biology-n_35-m_315-p_0.5-18,13,2.2222223,27
biology-n_35-m_315-p_0.5-18,14,2.0,14
biology-n_35-m_315-p_0.75-18,0,3.0,1
biology-n_35-m_315-p_0.75-18,1,2.3333333,3
biology-n_35-m_315-p_0.75-18,2,2.0,5
biology-n_35-m_315-p_0.75-18,3,2.125,8
biology-n_35-m_315-p_0.75-18,4,2.0833333,12
biology-n_35-m_315-p_0.75-18,5,2.0588236,17
biology-n_35-m_315-p_0.75-18,6,2.142857,21
biology-n_35-m_315-p_0.75-18,7,2.1785715,28
biology-n_35-m_315-p_0.75-18,8,2.1,40
biology-n_35-m_315-p_0.75-18,9,2.0731707,41
biology-n_35-m_315-p_0.75-18,10,2.1162791,43
biology-n_35-m_315-p_0.75-18,11,2.075,40
biology-n_35-m_315-p_0.75-18,12,2.16,25
biology-n_35-m_315-p_0.75-18,13,2.0,13
biology-n_35-m_315-p_0.9-18,0,3.0,1
biology-n_35-m_315-p_0.9-18,1,2.5,2
biology-n_35-m_315-p_0.9-18,2,2.25,4
biology-n_35-m_315-p_0.9-18,3,2.142857,7
biology-n_35-m_315-p_0.9-18,4,2.125,8
biology-n_35-m_315-p_0.9-18,5,2.142857,7
biology-n_35-m_315-p_0.9-18,6,2.1666667,6
biology-n_35-m_315-p_0.9-18,7,2.0,7
biology-n_35-m_315-p_0.9-18,8,2.0,4
biology-n_36-m_219-p_0.5-12,0,3.0,1
biology-n_36-m_219-p_0.5-12,1,2.3333333,3
biology-n_36-m_219-p_0.5-12,2,2.2,5
biology-n_36-m_219-p_0.5-12,3,2.2,5
biology-n_36-m_219-p_0.5-12,4,2.0,5
biology-n_36-m_219-p_0.75-12,0,3.0,1
biology-n_36-m_219-p_0.75-12,1,2.5,2
biology-n_36-m_219-p_0.75-12,2,2.3333333,3
biology-n_36-m_219-p_0.75-12,3,2.5,2
biology-n_36-m_219-p_0.9-12,0,2.0,1
biology-n_36-m_219-p_0.9-12,1,NaN,0
biology-n_36-m_219-p_0.9-12,2,NaN,0
biology-n_42-m_297-p_0.5-23,0,2.0,1
biology-n_42-m_297-p_0.5-23,1,3.0,2
biology-n_42-m_297-p_0.5-23,2,2.1666667,6
biology-n_42-m_297-p_0.5-23,3,2.3076923,13
biology-n_42-m_297-p_0.5-23,4,2.2666667,30
biology-n_42-m_297-p_0.5-23,5,2.142857,63
biology-n_42-m_297-p_0.5-23,6,2.1869159,107
biology-n_42-m_297-p_0.5-23,7,2.1629214,178
biology-n_42-m_297-p_0.5-23,8,2.1322956,257
biology-n_42-m_297-p_0.5-23,9,2.1472392,326
biology-n_42-m_297-p_0.5-23,10,2.1524549,387
biology-n_42-m_297-p_0.5-23,11,2.158482,448
biology-n_42-m_297-p_0.5-23,12,2.1591928,446
biology-n_42-m_297-p_0.5-23,13,2.140665,391
biology-n_42-m_297-p_0.5-23,14,2.1265824,316
biology-n_42-m_297-p_0.5-23,15,2.089172,157
biology-n_42-m_297-p_0.5-23,16,2.0865386,104
biology-n_42-m_297-p_0.5-23,17,2.0,10
biology-n_42-m_297-p_0.5-23,18,NaN,0
biology-n_42-m_297-p_0.75-23,0,3.0,1
biology-n_42-m_297-p_0.75-23,1,2.3333333,3
biology-n_42-m_297-p_0.75-23,2,2.0,7
biology-n_42-m_297-p_0.75-23,3,2.25,12
biology-n_42-m_297-p_0.75-23,4,2.1904762,21
biology-n_42-m_297-p_0.75-23,5,2.1515152,33
biology-n_42-m_297-p_0.75-23,6,2.3818183,55
biology-n_42-m_297-p_0.75-23,7,2.37,100
biology-n_42-m_297-p_0.75-23,8,2.377143,175
biology-n_42-m_297-p_0.75-23,9,2.3562753,247
biology-n_42-m_297-p_0.75-23,10,2.3033333,300
biology-n_42-m_297-p_0.75-23,11,2.2847457,295
biology-n_42-m_297-p_0.75-23,12,2.2694063,219
biology-n_42-m_297-p_0.75-23,13,2.3111112,225
biology-n_42-m_297-p_0.75-23,14,2.2517006,147
biology-n_42-m_297-p_0.75-23,15,2.2051282,78
biology-n_42-m_297-p_0.75-23,16,2.0666666,15
biology-n_42-m_297-p_0.75-23,17,NaN,0
biology-n_42-m_297-p_0.9-23,0,2.0,1
biology-n_42-m_297-p_0.9-23,1,2.0,2
biology-n_42-m_297-p_0.9-23,2,2.25,4
biology-n_42-m_297-p_0.9-23,3,2.125,8
biology-n_42-m_297-p_0.9-23,4,2.375,8
biology-n_42-m_297-p_0.9-23,5,2.125,8
biology-n_42-m_297-p_0.9-23,6,2.0833333,12
biology-n_42-m_297-p_0.9-23,7,2.090909,11
biology-n_42-m_297-p_0.9-23,8,2.0,10
biology-n_42-m_297-p_0.9-23,9,2.0,2
biology-n_45-m_326-p_0.5-16,0,2.0,1
biology-n_45-m_326-p_0.5-16,1,2.5,2
biology-n_45-m_326-p_0.5-16,2,2.0,5
biology-n_45-m_326-p_0.5-16,3,2.125,8
biology-n_45-m_326-p_0.5-16,4,2.0,9
biology-n_45-m_326-p_0.5-16,5,2.1666667,6
biology-n_45-m_326-p_0.5-16,6,2.1666667,6
biology-n_45-m_326-p_0.5-16,7,NaN,0
biology-n_45-m_326-p_0.75-16,0,2.0,1
biology-n_45-m_326-p_0.75-16,1,2.0,1
biology-n_45-m_326-p_0.75-16,2,NaN,0
biology-n_45-m_326-p_0.75-16,3,NaN,0
biology-n_45-m_326-p_0.75-16,4,NaN,0
biology-n_45-m_326-p_0.9-16,0,3.0,1
biology-n_45-m_326-p_0.9-16,1,2.0,2
biology-n_45-m_326-p_0.9-16,2,2.0,2
biology-n_45-m_326-p_0.9-16,3,NaN,0
biology-n_45-m_326-p_0.9-16,4,NaN,0
biology-n_49-m_689-p_0.5-14,0,3.0,1
biology-n_49-m_689-p_0.5-14,1,2.3333333,3
biology-n_49-m_689-p_0.5-14,2,2.142857,7
biology-n_49-m_689-p_0.5-14,3,2.0769231,13
biology-n_49-m_689-p_0.5-14,4,2.047619,21
biology-n_49-m_689-p_0.5-14,5,2.0285714,35
biology-n_49-m_689-p_0.5-14,6,2.0212767,47
biology-n_49-m_689-p_0.5-14,7,2.0153847,65
biology-n_49-m_689-p_0.5-14,8,2.0125,80
biology-n_49-m_689-p_0.5-14,9,2.009901,101
biology-n_49-m_689-p_0.5-14,10,2.0081968,122
biology-n_49-m_689-p_0.5-14,11,2.029197,137
biology-n_49-m_689-p_0.5-14,12,2.0192308,156
biology-n_49-m_689-p_0.5-14,13,2.030675,163
biology-n_49-m_689-p_0.5-14,14,2.0337079,178
biology-n_49-m_689-p_0.5-14,15,2.0751445,173
biology-n_49-m_689-p_0.5-14,16,2.091892,185
biology-n_49-m_689-p_0.5-14,17,2.0914285,175
biology-n_49-m_689-p_0.5-14,18,2.0532544,169
biology-n_49-m_689-p_0.5-14,19,2.0948906,137
biology-n_49-m_689-p_0.5-14,20,2.1278195,133
biology-n_49-m_689-p_0.5-14,21,2.1653543,127
biology-n_49-m_689-p_0.5-14,22,2.1886792,106
biology-n_49-m_689-p_0.5-14,23,2.2056074,107
biology-n_49-m_689-p_0.5-14,24,2.1666667,90
biology-n_49-m_689-p_0.5-14,25,2.1785715,84
biology-n_49-m_689-p_0.75-14,0,2.0,1
biology-n_49-m_689-p_0.75-14,1,2.5,2
biology-n_49-m_689-p_0.75-14,2,2.2,5
biology-n_49-m_689-p_0.75-14,3,2.1111112,9
biology-n_49-m_689-p_0.75-14,4,2.0666666,15
biology-n_49-m_689-p_0.75-14,5,2.0454545,22
biology-n_49-m_689-p_0.75-14,6,2.032258,31
biology-n_49-m_689-p_0.75-14,7,2.025641,39
biology-n_49-m_689-p_0.75-14,8,2.02,50
biology-n_49-m_689-p_0.75-14,9,2.0655737,61
biology-n_49-m_689-p_0.75-14,10,2.1948051,77
biology-n_49-m_689-p_0.75-14,11,2.1485147,101
biology-n_49-m_689-p_0.75-14,12,2.12,125
biology-n_49-m_689-p_0.75-14,13,2.070866,127
biology-n_49-m_689-p_0.75-14,14,2.090909,132
biology-n_49-m_689-p_0.75-14,15,2.0952382,126
biology-n_49-m_689-p_0.75-14,16,2.1188812,143
biology-n_49-m_689-p_0.75-14,17,2.1468532,143
biology-n_49-m_689-p_0.75-14,18,2.2,130
biology-n_49-m_689-p_0.75-14,19,2.1565218,115
biology-n_49-m_689-p_0.75-14,20,2.1485147,101
biology-n_49-m_689-p_0.75-14,21,2.182927,82
biology-n_49-m_689-p_0.75-14,22,2.2641509,53
biology-n_49-m_689-p_0.9-14,0,2.0,1
biology-n_49-m_689-p_0.9-14,1,2.5,2
biology-n_49-m_689-p_0.9-14,2,2.2,5
biology-n_49-m_689-p_0.9-14,3,2.3,10
biology-n_49-m_689-p_0.9-14,4,2.0714285,14
biology-n_49-m_689-p_0.9-14,5,2.0588236,17
biology-n_49-m_689-p_0.9-14,6,2.0588236,17
biology-n_49-m_689-p_0.9-14,7,2.0526316,19
biology-n_49-m_689-p_0.9-14,8,2.074074,27
biology-n_49-m_689-p_0.9-14,9,2.0263157,38
biology-n_49-m_689-p_0.9-14,10,2.1666667,48
biology-n_49-m_689-p_0.9-14,11,2.074627,67
biology-n_49-m_689-p_0.9-14,12,2.1285715,70
biology-n_49-m_689-p_0.9-14,13,2.109375,64
biology-n_49-m_689-p_0.9-14,14,2.1343284,67
biology-n_49-m_689-p_0.9-14,15,2.2096775,62
biology-n_49-m_689-p_0.9-14,16,2.1020408,49
biology-n_49-m_689-p_0.9-14,17,2.1666667,18
biology-n_56-m_1372-p_0.5-4,0,2.0,1
biology-n_56-m_1372-p_0.5-4,1,2.5,2
biology-n_56-m_1372-p_0.5-4,2,2.2,5
biology-n_56-m_1372-p_0.5-4,3,2.090909,11
biology-n_56-m_1372-p_0.5-4,4,2.047619,21
biology-n_56-m_1372-p_0.5-4,5,2.0270271,37
biology-n_56-m_1372-p_0.5-4,6,2.0169492,59
biology-n_56-m_1372-p_0.5-4,7,2.0113637,88
biology-n_56-m_1372-p_0.5-4,8,2.007874,127
biology-n_56-m_1372-p_0.5-4,9,2.0056818,176
biology-n_56-m_1372-p_0.5-4,10,2.0043104,232
biology-n_56-m_1372-p_0.5-4,11,2.0034363,291
biology-n_56-m_1372-p_0.5-4,12,2.002841,352
biology-n_56-m_1372-p_0.5-4,13,2.002439,410
biology-n_56-m_1372-p_0.5-4,14,2.002045,489
biology-n_56-m_1372-p_0.5-4,15,2.0017922,558
biology-n_56-m_1372-p_0.5-4,16,2.0048544,618
biology-n_56-m_1372-p_0.5-4,17,2.0089152,673
biology-n_56-m_1372-p_0.5-4,18,2.0097358,719
biology-n_56-m_1372-p_0.5-4,19,2.0144546,761
biology-n_56-m_1372-p_0.5-4,20,2.0185645,808
biology-n_56-m_1372-p_0.5-4,21,2.012285,814
biology-n_56-m_1372-p_0.5-4,22,2.0320923,779
biology-n_56-m_1372-p_0.5-4,23,2.0808082,792
biology-n_56-m_1372-p_0.5-4,24,2.117866,806
biology-n_56-m_1372-p_0.5-4,25,2.0971563,844
biology-n_56-m_1372-p_0.5-4,26,2.0992646,816
biology-n_56-m_1372-p_0.5-4,27,2.0954838,775
biology-n_56-m_1372-p_0.5-4,28,2.1152318,755
biology-n_56-m_1372-p_0.5-4,29,2.1264045,712
biology-n_56-m_1372-p_0.5-4,30,2.1417682,656
biology-n_56-m_1372-p_0.5-4,31,2.1410658,638
biology-n_56-m_1372-p_0.5-4,32,2.139535,602
biology-n_56-m_1372-p_0.5-4,33,2.1328125,640
biology-n_56-m_1372-p_0.5-4,34,2.1147826,575
biology-n_56-m_1372-p_0.5-4,35,2.125,512
biology-n_56-m_1372-p_0.5-4,36,2.119904,417
biology-n_56-m_1372-p_0.5-4,37,2.1412103,347
biology-n_56-m_1372-p_0.5-4,38,2.1727273,330
biology-n_56-m_1372-p_0.5-4,39,2.1533546,313
biology-n_56-m_1372-p_0.5-4,40,2.1747212,269
biology-n_56-m_1372-p_0.75-4,0,3.0,1
biology-n_56-m_1372-p_0.75-4,1,2.3333333,3
biology-n_56-m_1372-p_0.75-4,2,2.1666667,6
biology-n_56-m_1372-p_0.75-4,3,2.0833333,12
biology-n_56-m_1372-p_0.75-4,4,2.0434783,23
biology-n_56-m_1372-p_0.75-4,5,2.060606,33
biology-n_56-m_1372-p_0.75-4,6,2.0192308,52
biology-n_56-m_1372-p_0.75-4,7,2.0140846,71
biology-n_56-m_1372-p_0.75-4,8,2.01,100
biology-n_56-m_1372-p_0.75-4,9,2.0073528,136
biology-n_56-m_1372-p_0.75-4,10,2.0057142,175
biology-n_56-m_1372-p_0.75-4,11,2.0401785,224
biology-n_56-m_1372-p_0.75-4,12,2.0798612,288
biology-n_56-m_1372-p_0.75-4,13,2.052055,365
biology-n_56-m_1372-p_0.75-4,14,2.0767543,456
biology-n_56-m_1372-p_0.75-4,15,2.1651864,563
biology-n_56-m_1372-p_0.75-4,16,2.1865568,729
biology-n_56-m_1372-p_0.75-4,17,2.15437,881
biology-n_56-m_1372-p_0.75-4,18,2.1275797,1066
biology-n_56-m_1372-p_0.75-4,19,2.1173553,1210
biology-n_56-m_1372-p_0.75-4,20,2.107438,1331
biology-n_56-m_1372-p_0.75-4,21,2.0907822,1432
biology-n_56-m_1372-p_0.75-4,22,2.0957005,1442
