name,level,cycle_size,recursive_steps
synth-n_180-m_902-k_10-p_0.05.txt,3,NaN,0
synth-n_180-m_902-k_10-p_0.05.txt,4,NaN,0
synth-n_180-m_902-k_10-p_0.05.txt,5,NaN,0
synth-n_20-m_58-k_4-p_0.2.txt,0,2.0,1
synth-n_20-m_58-k_4-p_0.2.txt,1,2.0,1
synth-n_20-m_58-k_4-p_0.2.txt,2,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,0,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,1,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,2,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,3,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,4,2.0,1
synth-n_200-m_1115-k_15-p_0.05.txt,5,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,6,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,7,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,8,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,9,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,10,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,11,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,12,NaN,0
synth-n_200-m_1115-k_15-p_0.05.txt,13,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,0,2.0,1
synth-n_200-m_1151-k_25-p_0.05.txt,1,2.0,2
synth-n_200-m_1151-k_25-p_0.05.txt,2,2.0,2
synth-n_200-m_1151-k_25-p_0.05.txt,3,2.0,3
synth-n_200-m_1151-k_25-p_0.05.txt,4,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,5,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,6,2.0,3
synth-n_200-m_1151-k_25-p_0.05.txt,7,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,8,2.0,5
synth-n_200-m_1151-k_25-p_0.05.txt,9,2.0,6
synth-n_200-m_1151-k_25-p_0.05.txt,10,2.0,5
synth-n_200-m_1151-k_25-p_0.05.txt,11,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,12,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,13,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,14,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,15,2.0,4
synth-n_200-m_1151-k_25-p_0.05.txt,16,2.0,2
synth-n_200-m_1151-k_25-p_0.05.txt,17,2.0,2
synth-n_200-m_1151-k_25-p_0.05.txt,18,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,19,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,20,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,21,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,22,NaN,0
synth-n_200-m_1151-k_25-p_0.05.txt,23,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,0,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,1,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,2,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,3,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,4,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,5,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,6,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,7,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,8,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,9,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,10,2.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,11,2.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,12,2.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,13,2.0,2
synth-n_200-m_1319-k_30-p_0.05.txt,14,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,15,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,16,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,17,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,18,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,19,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,20,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,21,2.0,1
synth-n_200-m_1319-k_30-p_0.05.txt,22,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,23,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,24,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,25,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,26,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,27,NaN,0
synth-n_200-m_1319-k_30-p_0.05.txt,28,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,0,2.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,1,2.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,2,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,3,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,4,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,5,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,6,3.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,7,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,8,2.5,2
synth-n_200-m_2356-k_25-p_0.1.txt,9,2.0,1
synth-n_200-m_2356-k_25-p_0.1.txt,10,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,11,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,12,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,13,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,14,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,15,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,16,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,17,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,18,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,19,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,20,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,21,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,22,NaN,0
synth-n_200-m_2356-k_25-p_0.1.txt,23,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,0,2.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,1,3.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,2,2.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,3,3.0,1
synth-n_200-m_4629-k_25-p_0.2.txt,4,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,5,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,6,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,7,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,8,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,9,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,10,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,11,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,12,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,13,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,14,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,15,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,16,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,17,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,18,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,19,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,20,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,21,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,22,NaN,0
synth-n_200-m_4629-k_25-p_0.2.txt,23,NaN,0
synth-n_225-m_1390-k_10-p_0.05.txt,0,2.0,1
synth-n_225-m_1390-k_10-p_0.05.txt,1,2.0,1
synth-n_225-m_1390-k_10-p_0.05.txt,2,2.0,1
synth-n_225-m_1390-k_10-p_0.05.txt,3,NaN,0
synth-n_225-m_1390-k_10-p_0.05.txt,4,NaN,0
synth-n_225-m_1390-k_10-p_0.05.txt,5,NaN,0
synth-n_225-m_1390-k_10-p_0.05.txt,6,NaN,0
synth-n_225-m_1390-k_10-p_0.05.txt,7,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,0,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,1,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,2,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,3,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,4,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,5,2.0,1
synth-n_225-m_1391-k_15-p_0.05.txt,6,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,7,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,8,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,9,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,10,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,11,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,12,NaN,0
synth-n_225-m_1391-k_15-p_0.05.txt,13,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,0,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,1,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,2,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,3,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,4,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,5,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,6,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,7,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,8,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,9,2.0,1
synth-n_225-m_1470-k_20-p_0.05.txt,10,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,11,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,12,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,13,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,14,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,15,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,16,NaN,0
synth-n_225-m_1470-k_20-p_0.05.txt,17,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,0,2.0,1
synth-n_225-m_1484-k_25-p_0.05.txt,1,2.0,1
synth-n_225-m_1484-k_25-p_0.05.txt,2,2.0,1
synth-n_225-m_1484-k_25-p_0.05.txt,3,2.0,1
synth-n_225-m_1484-k_25-p_0.05.txt,4,2.0,1
synth-n_225-m_1484-k_25-p_0.05.txt,5,2.0,2
synth-n_225-m_1484-k_25-p_0.05.txt,6,2.0,2
synth-n_225-m_1484-k_25-p_0.05.txt,7,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,8,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,9,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,10,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,11,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,12,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,13,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,14,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,15,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,16,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,17,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,18,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,19,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,20,NaN,0
synth-n_225-m_1484-k_25-p_0.05.txt,21,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,0,2.0,1
synth-n_225-m_1517-k_30-p_0.05.txt,1,2.0,1
synth-n_225-m_1517-k_30-p_0.05.txt,2,2.0,1
synth-n_225-m_1517-k_30-p_0.05.txt,3,2.0,2
synth-n_225-m_1517-k_30-p_0.05.txt,4,2.0,2
synth-n_225-m_1517-k_30-p_0.05.txt,5,2.0,4
synth-n_225-m_1517-k_30-p_0.05.txt,6,2.0,7
synth-n_225-m_1517-k_30-p_0.05.txt,7,2.0,9
synth-n_225-m_1517-k_30-p_0.05.txt,8,2.0,12
synth-n_225-m_1517-k_30-p_0.05.txt,9,2.090909,11
synth-n_225-m_1517-k_30-p_0.05.txt,10,2.0,13
synth-n_225-m_1517-k_30-p_0.05.txt,11,2.0,15
synth-n_225-m_1517-k_30-p_0.05.txt,12,2.090909,11
synth-n_225-m_1517-k_30-p_0.05.txt,13,2.0,9
synth-n_225-m_1517-k_30-p_0.05.txt,14,2.0,4
synth-n_225-m_1517-k_30-p_0.05.txt,15,2.0,2
synth-n_225-m_1517-k_30-p_0.05.txt,16,2.0,2
synth-n_225-m_1517-k_30-p_0.05.txt,17,2.0,1
synth-n_225-m_1517-k_30-p_0.05.txt,18,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,19,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,20,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,21,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,22,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,23,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,24,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,25,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,26,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,27,NaN,0
synth-n_225-m_1517-k_30-p_0.05.txt,28,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,0,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,1,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,2,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,3,2.0,2
synth-n_225-m_2884-k_25-p_0.1.txt,4,2.0,2
synth-n_225-m_2884-k_25-p_0.1.txt,5,2.0,2
synth-n_225-m_2884-k_25-p_0.1.txt,6,2.0,2
synth-n_225-m_2884-k_25-p_0.1.txt,7,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,8,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,9,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,10,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,11,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,12,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,13,2.0,1
synth-n_225-m_2884-k_25-p_0.1.txt,14,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,15,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,16,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,17,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,18,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,19,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,20,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,21,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,22,NaN,0
synth-n_225-m_2884-k_25-p_0.1.txt,23,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,0,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,1,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,2,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,3,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,4,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,5,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,6,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,7,3.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,8,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,9,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,10,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,11,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,12,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,13,2.0,1
synth-n_225-m_2964-k_30-p_0.1.txt,14,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,15,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,16,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,17,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,18,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,19,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,20,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,21,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,22,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,23,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,24,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,25,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,26,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,27,NaN,0
synth-n_225-m_2964-k_30-p_0.1.txt,28,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,0,2.0,1
synth-n_225-m_5734-k_20-p_0.2.txt,1,2.0,1
synth-n_225-m_5734-k_20-p_0.2.txt,2,2.0,1
synth-n_225-m_5734-k_20-p_0.2.txt,3,2.0,1
synth-n_225-m_5734-k_20-p_0.2.txt,4,3.0,1
synth-n_225-m_5734-k_20-p_0.2.txt,5,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,6,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,7,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,8,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,9,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,10,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,11,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,12,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,13,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,14,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,15,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,16,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,17,NaN,0
synth-n_225-m_5734-k_20-p_0.2.txt,18,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,0,2.0,1
synth-n_250-m_1757-k_20-p_0.05.txt,1,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,2,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,3,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,4,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,5,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,6,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,7,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,8,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,9,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,10,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,11,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,12,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,13,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,14,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,15,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,16,NaN,0
synth-n_250-m_1757-k_20-p_0.05.txt,17,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,0,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,1,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,2,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,3,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,4,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,5,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,6,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,7,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,8,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,9,2.0,1
synth-n_250-m_1814-k_25-p_0.05.txt,10,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,11,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,12,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,13,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,14,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,15,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,16,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,17,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,18,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,19,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,20,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,21,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,22,NaN,0
synth-n_250-m_1814-k_25-p_0.05.txt,23,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,0,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,1,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,2,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,3,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,4,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,5,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,6,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,7,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,8,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,9,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,10,2.0,3
synth-n_250-m_1916-k_30-p_0.05.txt,11,2.0,3
synth-n_250-m_1916-k_30-p_0.05.txt,12,2.0,3
synth-n_250-m_1916-k_30-p_0.05.txt,13,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,14,2.0,2
synth-n_250-m_1916-k_30-p_0.05.txt,15,2.0,1
synth-n_250-m_1916-k_30-p_0.05.txt,16,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,17,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,18,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,19,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,20,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,21,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,22,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,23,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,24,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,25,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,26,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,27,NaN,0
synth-n_250-m_1916-k_30-p_0.05.txt,28,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,0,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,1,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,2,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,3,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,4,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,5,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,6,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,7,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,8,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,9,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,10,2.0,1
synth-n_250-m_3612-k_25-p_0.1.txt,11,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,12,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,13,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,14,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,15,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,16,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,17,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,18,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,19,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,20,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,21,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,22,NaN,0
synth-n_250-m_3612-k_25-p_0.1.txt,23,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,0,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,1,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,2,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,3,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,4,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,5,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,6,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,7,2.0,2
synth-n_275-m_2121-k_25-p_0.05.txt,8,2.0,2
synth-n_275-m_2121-k_25-p_0.05.txt,9,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,10,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,11,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,12,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,13,2.0,1
synth-n_275-m_2121-k_25-p_0.05.txt,14,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,15,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,16,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,17,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,18,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,19,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,20,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,21,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,22,NaN,0
synth-n_275-m_2121-k_25-p_0.05.txt,23,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,0,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,1,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,2,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,3,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,4,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,5,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,6,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,7,2.0,1
synth-n_275-m_2130-k_20-p_0.05.txt,8,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,9,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,10,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,11,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,12,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,13,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,14,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,15,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,16,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,17,NaN,0
synth-n_275-m_2130-k_20-p_0.05.txt,18,NaN,0
synth-n_275-m_4276-k_20-p_0.1.txt,0,2.0,1
