name,k_optimal,k_solved,millis,verified
synth-n_90-m_239-k_6-p_0.05.txt,4,4,4,true
synth-n_90-m_248-k_10-p_0.05.txt,7,7,126,true
synth-n_90-m_258-k_20-p_0.05.txt,9,9,1236,true
synth-n_90-m_269-k_15-p_0.05.txt,9,9,9176,true
synth-n_90-m_273-k_25-p_0.05.txt,11,11,9723,true
synth-n_90-m_327-k_30-p_0.05.txt,14,0,180000,false
synth-n_90-m_410-k_4-p_0.1.txt,4,4,3,true
synth-n_90-m_445-k_10-p_0.1.txt,10,10,5168,true
synth-n_90-m_450-k_2-p_0.1.txt,2,2,1,true
synth-n_90-m_470-k_8-p_0.1.txt,8,8,385,true
synth-n_90-m_486-k_6-p_0.1.txt,6,6,33,true
synth-n_90-m_504-k_15-p_0.1.txt,15,0,180000,false
synth-n_90-m_527-k_20-p_0.1.txt,19,0,180000,false
synth-n_90-m_555-k_30-p_0.1.txt,23,0,180000,false
synth-n_90-m_558-k_25-p_0.1.txt,23,0,180000,false
synth-n_90-m_855-k_6-p_0.2.txt,6,6,40,true
synth-n_90-m_863-k_2-p_0.2.txt,2,2,5,true
synth-n_90-m_870-k_4-p_0.2.txt,4,4,24,true
synth-n_90-m_888-k_8-p_0.2.txt,8,8,345,true
synth-n_90-m_980-k_10-p_0.2.txt,10,10,1385,true
advotogo-n_100,3,3,0,true
advotogo-n_1000,112,9,180000,false
advotogo-n_200,5,5,0,true
advotogo-n_300,15,15,0,true
advotogo-n_400,22,22,0,true
advotogo-n_500,36,6,180000,false
advotogo-n_700,64,2,180000,false
advotogo-n_800,79,4,180000,false
baydry,7,7,206,true
baywet,7,7,206,true
biology-n_12-m_33-p_0.5-15,3,3,0,true
biology-n_12-m_33-p_0.75-15,3,3,0,true
biology-n_12-m_33-p_0.9-15,3,3,0,true
biology-n_12-m_43-p_0.5-25,4,4,0,true
biology-n_12-m_43-p_0.75-25,3,3,0,true
biology-n_12-m_43-p_0.9-25,1,1,0,true
biology-n_12-m_45-p_0.5-19,3,3,0,true
biology-n_12-m_45-p_0.75-19,3,3,0,true
biology-n_12-m_45-p_0.9-19,1,1,0,true
biology-n_13-m_39-p_0.5-4,2,2,0,true
biology-n_13-m_39-p_0.75-4,3,3,0,true
biology-n_13-m_39-p_0.9-4,4,4,0,true
biology-n_13-m_51-p_0.5-22,4,4,0,true
biology-n_13-m_51-p_0.75-22,3,3,0,true
biology-n_13-m_51-p_0.9-22,3,3,0,true
biology-n_16-m_79-p_0.5-3,6,6,0,true
biology-n_16-m_79-p_0.75-3,6,6,0,true
biology-n_16-m_79-p_0.9-3,4,4,0,true
biology-n_17-m_89-p_0.5-10,6,6,1,true
biology-n_17-m_89-p_0.75-10,6,6,1,true
biology-n_17-m_89-p_0.9-10,4,4,1,true
biology-n_19-m_99-p_0.5-20,7,7,2,true
biology-n_19-m_99-p_0.75-20,6,6,1,true
biology-n_19-m_99-p_0.9-20,3,3,0,true
biology-n_20-m_125-p_0.5-24,8,8,5,true
biology-n_20-m_125-p_0.5-7,9,9,13,true
biology-n_20-m_125-p_0.75-24,9,9,9,true
biology-n_20-m_125-p_0.75-7,5,5,1,true
biology-n_20-m_125-p_0.9-24,3,3,0,true
biology-n_20-m_125-p_0.9-7,4,4,0,true
biology-n_22-m_76-p_0.5-9,4,4,0,true
biology-n_22-m_76-p_0.75-9,4,4,0,true
biology-n_22-m_76-p_0.9-9,3,3,0,true
biology-n_23-m_166-p_0.5-17,12,12,39,true
biology-n_23-m_166-p_0.75-17,10,10,37,true
biology-n_23-m_166-p_0.9-17,6,6,2,true
biology-n_25-m_231-p_0.5-6,13,13,390,true
biology-n_25-m_231-p_0.75-6,13,13,113,true
biology-n_25-m_231-p_0.9-6,8,8,7,true
biology-n_28-m_163-p_0.5-11,10,10,9,true
biology-n_28-m_163-p_0.75-11,8,8,3,true
biology-n_28-m_163-p_0.9-11,5,5,1,true
biology-n_28-m_249-p_0.5-8,15,15,461,true
biology-n_28-m_249-p_0.75-8,13,13,179,true
biology-n_28-m_249-p_0.9-8,6,6,3,true
biology-n_29-m_153-p_0.5-21,11,11,97,true
biology-n_29-m_153-p_0.75-21,11,11,63,true
biology-n_29-m_153-p_0.9-21,5,5,1,true
biology-n_30-m_287-p_0.5-5,15,15,806,true
biology-n_30-m_287-p_0.75-5,12,12,146,true
biology-n_30-m_287-p_0.9-5,10,10,58,true
biology-n_35-m_315-p_0.5-18,17,17,2137,true
biology-n_35-m_315-p_0.75-18,15,15,1628,true
biology-n_35-m_315-p_0.9-18,10,10,61,true
biology-n_36-m_219-p_0.5-12,17,17,60,true
biology-n_36-m_219-p_0.75-12,14,14,24,true
biology-n_36-m_219-p_0.9-12,9,9,1,true
biology-n_42-m_297-p_0.5-23,21,21,37164,true
biology-n_42-m_297-p_0.75-23,19,19,17933,true
biology-n_42-m_297-p_0.9-23,13,13,112,true
biology-n_45-m_326-p_0.5-16,21,21,143,true
biology-n_45-m_326-p_0.75-16,18,18,81,true
biology-n_45-m_326-p_0.9-16,14,14,9,true
biology-n_49-m_689-p_0.5-14,29,0,180000,false
biology-n_49-m_689-p_0.75-14,26,0,180000,false
biology-n_49-m_689-p_0.9-14,19,19,87160,true
biology-n_56-m_1372-p_0.5-4,42,0,180000,false
biology-n_56-m_1372-p_0.75-4,38,0,180000,false
biology-n_56-m_1372-p_0.9-4,29,0,180000,false
biology-n_56-m_526-p_0.5-2,29,0,180000,false
biology-n_56-m_526-p_0.75-2,24,24,46285,true
biology-n_56-m_526-p_0.9-2,17,17,5965,true
biology-n_59-m_624-p_0.5-1,30,30,69622,true
biology-n_59-m_624-p_0.75-1,26,26,40944,true
biology-n_59-m_624-p_0.9-1,22,22,3891,true
biology-n_77-m_1411-p_0.5-5,47,0,180000,false
biology-n_77-m_1411-p_0.75-5,42,0,180000,false
biology-n_77-m_1411-p_0.9-5,34,0,180000,false
biology-n_79-m_1381-p_0.5-2,47,0,180000,false
biology-n_79-m_1381-p_0.75-2,43,0,180000,false
biology-n_79-m_1381-p_0.9-2,37,0,180000,false
biology-n_81-m_1292-p_0.5-3,47,0,180000,false
biology-n_81-m_1292-p_0.75-3,44,0,180000,false
biology-n_81-m_1292-p_0.9-3,32,0,180000,false
biology-n_9-m_23-p_0.5-1,2,2,0,true
biology-n_9-m_23-p_0.75-1,2,2,0,true
biology-n_9-m_23-p_0.9-1,1,1,0,true
bitcoinalpha-n_100,5,5,0,true
bitcoinalpha-n_1000,149,4,180001,false
bitcoinalpha-n_200,13,13,0,true
bitcoinalpha-n_300,22,22,0,true
bitcoinalpha-n_400,28,28,13,true
bitcoinalpha-n_500,59,0,180000,false
bitcoinalpha-n_700,86,6,180000,false
bitcoinalpha-n_800,91,5,180000,false
blogs-n_100,8,8,2,true
blogs-n_1000,198,1,180001,false
blogs-n_200,25,25,7712,true
blogs-n_300,36,0,180000,false
blogs-n_400,53,0,180000,false
blogs-n_500,68,0,180000,false
blogs-n_700,122,0,180000,false
blogs-n_800,144,2,180001,false
celegansneural,187,0,180000,false
chess-n_100,2,2,0,true
chess-n_1000,60,8,180000,false
chess-n_200,3,3,0,true
chess-n_300,4,4,0,true
chess-n_400,10,10,0,true
chess-n_500,16,16,8,true
chess-n_700,23,0,180000,false
chess-n_800,37,2,180000,false
ChicagoRegional-n_100,0,0,0,true
ChicagoRegional-n_1000,90,90,1,true
ChicagoRegional-n_200,3,3,0,true
ChicagoRegional-n_300,8,8,0,true
ChicagoRegional-n_400,13,13,0,true
ChicagoRegional-n_500,21,21,0,true
ChicagoRegional-n_700,57,57,0,true
ChicagoRegional-n_800,41,41,0,true
convote,29,0,180000,false
email,93,0,180000,false
GD-n_101-m_190.mtx,0,0,0,true
GD-n_105-m_149.mtx,20,20,4,true
GD-n_121-m_207.mtx,43,8,180000,false
GD-n_18-m_37.mtx,8,8,1,true
GD-n_180-m_229.mtx,2,2,0,true
GD-n_23-m_87.mtx,9,9,2,true
GD-n_36-m_57.mtx,5,5,4,true
GD-n_38-m_50.mtx,2,2,0,true
GD-n_62-m_287.mtx,38,0,180000,false
GD-n_73-m_96.mtx,2,2,0,true
GD-n_80-m_232.mtx,20,20,176954,true
GD-n_84-m_196.mtx,0,0,0,true
health-n_100,2,2,0,true
health-n_1000,232,31,180000,false
health-n_200,16,16,0,true
health-n_300,22,22,0,true
health-n_400,42,42,1,true
health-n_500,80,80,1,true
health-n_700,126,126,3,true
health-n_800,164,6,180000,false
link-kv-n_100,8,8,0,true
link-kv-n_1000,238,78,180000,false
link-kv-n_200,18,18,0,true
link-kv-n_300,55,55,2,true
link-kv-n_400,78,78,5,true
link-kv-n_500,98,98,62,true
link-kv-n_700,166,7,180000,false
link-kv-n_800,182,23,180000,false
maayan_foodweb-n_183-m_2476,11,11,2,true
moreno_bison-n_26-m_314,16,16,15,true
moreno_cattle-n_28-m_217,8,8,3,true
moreno_hens-n_32-m_496,11,11,28,true
moreno_innovation-n_241-m_1098,79,0,180000,false
moreno_mac-n_62-m_1187,14,14,200,true
moreno_rhesus-m_16-m_111,10,10,1,true
moreno_sheep-n_28-m_250,8,8,1,true
openflights-n_100,8,8,0,true
openflights-n_1000,228,9,180000,false
openflights-n_200,24,24,102,true
openflights-n_300,37,37,136980,true
openflights-n_400,69,6,180000,false
openflights-n_500,88,5,180000,false
openflights-n_700,148,3,180000,false
openflights-n_800,179,1,180000,false
oz,138,0,180000,false
polbooks-n_105-m_441.mtx,0,0,0,true
talk-oc-n_100,1,1,0,true
talk-oc-n_1000,6,6,4,true
talk-oc-n_200,1,1,0,true
talk-oc-n_300,0,0,0,true
talk-oc-n_400,1,1,0,true
talk-oc-n_500,4,4,0,true
talk-oc-n_700,2,2,0,true
talk-oc-n_800,4,4,0,true
temporalGraph-n_100,3,3,0,true
temporalGraph-n_1000,45,0,180001,false
temporalGraph-n_200,3,3,0,true
temporalGraph-n_300,7,7,3,true
temporalGraph-n_400,12,12,39,true
temporalGraph-n_500,14,14,178,true
temporalGraph-n_700,26,26,3470,true
temporalGraph-n_800,33,0,180000,false
Tina_AskCal-n_11-m_29.mtx,3,3,0,true
trust,166,5,180000,false
ucsocial-n_100,14,14,3,true
ucsocial-n_1000,253,1,180002,false
ucsocial-n_200,24,24,45317,true
ucsocial-n_300,44,0,180000,false
ucsocial-n_400,73,3,180000,false
ucsocial-n_500,105,1,180000,false
ucsocial-n_700,166,2,180000,false
ucsocial-n_800,183,3,180001,false
usairport-n_100,10,10,0,true
usairport-n_1000,251,0,180009,false
usairport-n_200,29,29,34563,true
usairport-n_300,48,0,180000,false
usairport-n_400,84,23,180000,false
usairport-n_500,100,0,180000,false
usairport-n_700,154,2,180000,false
usairport-n_800,191,0,180003,false
wikispeedia-n_100,6,6,0,true
wikispeedia-n_1000,162,2,180000,false
wikispeedia-n_200,10,10,0,true
wikispeedia-n_300,23,23,30,true
wikispeedia-n_400,39,2,180000,false
wikispeedia-n_500,59,0,180000,false
wikispeedia-n_700,77,2,180000,false
wikispeedia-n_800,110,0,180000,false
