name,level,cycle_size,branch_size,recursive_steps
synth-n_100-m_1220-k_15-p_0.2.txt,0,3.0,3.0,1
synth-n_100-m_1220-k_15-p_0.2.txt,1,3.0,2.3333333,3
synth-n_100-m_1220-k_15-p_0.2.txt,2,3.142857,2.2857144,7
synth-n_100-m_1220-k_15-p_0.2.txt,3,3.375,2.0625,16
synth-n_100-m_1220-k_15-p_0.2.txt,4,3.5454545,1.939394,33
synth-n_100-m_1220-k_15-p_0.2.txt,5,3.5625,1.890625,64
synth-n_100-m_1220-k_15-p_0.2.txt,6,3.6528926,1.7933885,121
synth-n_100-m_1220-k_15-p_0.2.txt,7,3.6036866,1.7004608,217
synth-n_100-m_1220-k_15-p_0.2.txt,8,3.6422765,1.7317073,369
synth-n_100-m_1231-k_25-p_0.2.txt,0,2.0,2.0,1
synth-n_100-m_1231-k_25-p_0.2.txt,1,2.0,1.5,2
synth-n_100-m_1231-k_25-p_0.2.txt,2,3.0,2.3333333,3
synth-n_100-m_1231-k_25-p_0.2.txt,3,3.0,1.7142857,7
synth-n_100-m_1231-k_25-p_0.2.txt,4,3.25,1.9166666,12
synth-n_100-m_1231-k_25-p_0.2.txt,5,3.347826,1.7391304,23
synth-n_100-m_1231-k_25-p_0.2.txt,6,3.45,1.65,40
synth-n_100-m_1231-k_25-p_0.2.txt,7,3.409091,1.5757576,66
synth-n_100-m_1231-k_25-p_0.2.txt,8,3.4038463,1.5961539,104
synth-n_100-m_1231-k_25-p_0.2.txt,9,3.5421686,1.5903615,166
synth-n_100-m_1231-k_25-p_0.2.txt,10,3.5227273,1.6401515,264
synth-n_100-m_1231-k_25-p_0.2.txt,11,3.6143186,1.6073903,433
synth-n_100-m_1231-k_25-p_0.2.txt,12,3.6824713,1.5962644,696
synth-n_100-m_1231-k_25-p_0.2.txt,13,3.7515752,1.5886588,1111
synth-n_100-m_1231-k_25-p_0.2.txt,14,3.8243625,1.5614731,1765
synth-n_100-m_1231-k_25-p_0.2.txt,15,3.822569,1.5279391,2756
synth-n_100-m_1231-k_25-p_0.2.txt,16,3.8404179,1.5331275,4211
synth-n_100-m_1231-k_25-p_0.2.txt,17,3.8503718,1.5289654,6456
synth-n_100-m_1231-k_25-p_0.2.txt,18,3.8723533,1.5224395,9871
synth-n_100-m_1231-k_25-p_0.2.txt,19,3.8735693,1.5136412,15028
synth-n_100-m_1231-k_25-p_0.2.txt,20,3.888381,1.5257837,22747
synth-n_100-m_1231-k_25-p_0.2.txt,21,3.8993864,1.5302677,34707
synth-n_100-m_1231-k_25-p_0.2.txt,22,3.9018471,1.5332417,53111
synth-n_100-m_1231-k_25-p_0.2.txt,23,3.9086723,1.5353546,81432
synth-n_100-m_1235-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_100-m_1235-k_20-p_0.2.txt,1,3.0,2.0,3
synth-n_100-m_1235-k_20-p_0.2.txt,2,3.0,1.6666666,6
synth-n_100-m_1235-k_20-p_0.2.txt,3,3.2,1.9,10
synth-n_100-m_1235-k_20-p_0.2.txt,4,3.2631578,1.7368422,19
synth-n_100-m_1235-k_20-p_0.2.txt,5,3.6666667,1.9090909,33
synth-n_100-m_1235-k_20-p_0.2.txt,6,3.7142856,1.6825397,63
synth-n_100-m_1235-k_20-p_0.2.txt,7,3.6981132,1.6698114,106
synth-n_100-m_1235-k_20-p_0.2.txt,8,3.8531075,1.6440678,177
synth-n_100-m_1235-k_20-p_0.2.txt,9,3.8900344,1.6254295,291
synth-n_100-m_1235-k_20-p_0.2.txt,10,3.9281185,1.6131078,473
synth-n_100-m_1235-k_20-p_0.2.txt,11,3.955439,1.5989515,763
synth-n_100-m_1235-k_20-p_0.2.txt,12,4.008197,1.5909836,1220
synth-n_100-m_1235-k_20-p_0.2.txt,13,3.9747553,1.5698093,1941
synth-n_100-m_1235-k_20-p_0.2.txt,14,3.950443,1.5566131,3047
synth-n_100-m_1235-k_20-p_0.2.txt,15,3.9344296,1.558929,4743
synth-n_100-m_1235-k_20-p_0.2.txt,16,3.9275088,1.5455775,7394
synth-n_100-m_1235-k_20-p_0.2.txt,17,3.8960447,1.55049,11428
synth-n_100-m_1374-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_100-m_1374-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_100-m_1374-k_30-p_0.2.txt,2,3.1666667,1.8333334,6
synth-n_100-m_1374-k_30-p_0.2.txt,3,3.4545455,1.9090909,11
synth-n_100-m_1374-k_30-p_0.2.txt,4,3.3333333,1.6190476,21
synth-n_100-m_1374-k_30-p_0.2.txt,5,3.5,1.7352941,34
synth-n_100-m_1374-k_30-p_0.2.txt,6,3.6440678,1.7118644,59
synth-n_100-m_1374-k_30-p_0.2.txt,7,3.7128713,1.6237624,101
synth-n_100-m_1374-k_30-p_0.2.txt,8,3.7439024,1.6219512,164
synth-n_100-m_1374-k_30-p_0.2.txt,9,3.699248,1.593985,266
synth-n_100-m_1374-k_30-p_0.2.txt,10,3.740566,1.5896226,424
synth-n_100-m_1374-k_30-p_0.2.txt,11,3.7908013,1.5949554,674
synth-n_100-m_1374-k_30-p_0.2.txt,12,3.756279,1.5693023,1075
synth-n_100-m_1374-k_30-p_0.2.txt,13,3.7788975,1.5838767,1687
synth-n_100-m_1374-k_30-p_0.2.txt,14,3.7780688,1.5475299,2672
synth-n_100-m_1374-k_30-p_0.2.txt,15,3.7511487,1.5293833,4135
synth-n_100-m_1374-k_30-p_0.2.txt,16,3.7838392,1.5324162,6324
synth-n_100-m_1374-k_30-p_0.2.txt,17,3.784336,1.5239913,9691
synth-n_100-m_1374-k_30-p_0.2.txt,18,3.8001218,1.5235968,14769
synth-n_100-m_1374-k_30-p_0.2.txt,19,3.8000178,1.5121768,22502
synth-n_100-m_1374-k_30-p_0.2.txt,20,3.802451,1.5063626,34027
synth-n_100-m_1374-k_30-p_0.2.txt,21,3.8130596,1.5064089,51257
synth-n_100-m_1374-k_30-p_0.2.txt,22,3.8197477,1.5051156,77214
synth-n_100-m_1374-k_30-p_0.2.txt,23,3.8248348,1.5049132,116216
synth-n_100-m_1374-k_30-p_0.2.txt,24,3.8397667,1.5041767,174895
synth-n_100-m_1374-k_30-p_0.2.txt,25,3.8458755,1.5047573,263073
synth-n_100-m_275-k_10-p_0.05.txt,0,2.0,2.0,1
synth-n_100-m_275-k_10-p_0.05.txt,1,2.5,2.0,2
synth-n_100-m_305-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_100-m_305-k_20-p_0.05.txt,1,2.5,2.0,2
synth-n_100-m_305-k_20-p_0.05.txt,2,3.0,2.25,4
synth-n_100-m_305-k_20-p_0.05.txt,3,3.4444444,2.4444444,9
synth-n_100-m_305-k_20-p_0.05.txt,4,3.7727273,2.5454545,22
synth-n_100-m_305-k_20-p_0.05.txt,5,4.071429,2.357143,56
synth-n_100-m_305-k_20-p_0.05.txt,6,4.2348485,2.3257575,132
synth-n_100-m_305-k_20-p_0.05.txt,7,4.1824102,2.2703583,307
synth-n_100-m_305-k_20-p_0.05.txt,8,4.1420374,2.3543758,697
synth-n_100-m_319-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_100-m_319-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_100-m_319-k_15-p_0.05.txt,2,2.5,1.75,4
synth-n_100-m_319-k_15-p_0.05.txt,3,2.7142856,2.0,7
synth-n_100-m_319-k_15-p_0.05.txt,4,2.857143,2.0,14
synth-n_100-m_344-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_100-m_344-k_25-p_0.05.txt,1,2.5,2.0,2
synth-n_100-m_344-k_25-p_0.05.txt,2,2.25,2.0,4
synth-n_100-m_344-k_25-p_0.05.txt,3,2.625,2.0,8
synth-n_100-m_344-k_25-p_0.05.txt,4,3.1875,2.1875,16
synth-n_100-m_344-k_25-p_0.05.txt,5,3.2571428,2.4285715,35
synth-n_100-m_344-k_25-p_0.05.txt,6,3.5882354,2.5294118,85
synth-n_100-m_344-k_25-p_0.05.txt,7,3.7209303,2.6232557,215
synth-n_100-m_344-k_25-p_0.05.txt,8,3.890071,2.6702127,564
synth-n_100-m_344-k_25-p_0.05.txt,9,3.7855246,2.562417,1506
synth-n_100-m_346-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_100-m_346-k_30-p_0.05.txt,1,2.0,1.5,2
synth-n_100-m_346-k_30-p_0.05.txt,2,2.0,1.6666666,3
synth-n_100-m_346-k_30-p_0.05.txt,3,2.4,2.0,5
synth-n_100-m_346-k_30-p_0.05.txt,4,2.9,2.0,10
synth-n_100-m_346-k_30-p_0.05.txt,5,3.25,2.2,20
synth-n_100-m_346-k_30-p_0.05.txt,6,3.5227273,2.3636363,44
synth-n_100-m_346-k_30-p_0.05.txt,7,3.5096154,2.3461537,104
synth-n_100-m_346-k_30-p_0.05.txt,8,3.737705,2.3852458,244
synth-n_100-m_346-k_30-p_0.05.txt,9,3.8659794,2.4639175,582
synth-n_100-m_346-k_30-p_0.05.txt,10,4.0592747,2.4972105,1434
synth-n_100-m_346-k_30-p_0.05.txt,11,4.0742807,2.4920413,3581
synth-n_100-m_346-k_30-p_0.05.txt,12,4.1627073,2.5022411,8924
synth-n_100-m_346-k_30-p_0.05.txt,13,4.2848186,2.5431707,22330
synth-n_100-m_346-k_30-p_0.05.txt,14,4.448027,2.6185176,56789
synth-n_100-m_346-k_30-p_0.05.txt,15,4.6392407,2.7253923,148703
synth-n_100-m_568-k_10-p_0.1.txt,0,2.0,2.0,1
synth-n_100-m_568-k_10-p_0.1.txt,1,2.5,2.0,2
synth-n_100-m_568-k_10-p_0.1.txt,2,3.0,2.25,4
synth-n_100-m_568-k_10-p_0.1.txt,3,3.4444444,2.4444444,9
synth-n_100-m_596-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_100-m_596-k_15-p_0.1.txt,1,2.5,2.0,2
synth-n_100-m_596-k_15-p_0.1.txt,2,2.75,1.75,4
synth-n_100-m_596-k_15-p_0.1.txt,3,2.7142856,1.7142857,7
synth-n_100-m_596-k_15-p_0.1.txt,4,2.75,1.5833334,12
synth-n_100-m_596-k_15-p_0.1.txt,5,3.0526316,1.7894737,19
synth-n_100-m_596-k_15-p_0.1.txt,6,3.235294,1.8529412,34
synth-n_100-m_596-k_15-p_0.1.txt,7,3.3333333,1.8412699,63
synth-n_100-m_596-k_15-p_0.1.txt,8,3.3706896,1.7758621,116
synth-n_100-m_596-k_15-p_0.1.txt,9,3.3398058,1.7815534,206
synth-n_100-m_596-k_15-p_0.1.txt,10,3.4741144,1.814714,367
synth-n_100-m_596-k_15-p_0.1.txt,11,3.5330331,1.8723724,666
synth-n_100-m_596-k_15-p_0.1.txt,12,3.5998397,1.8869287,1247
synth-n_100-m_596-k_15-p_0.1.txt,13,3.5822353,1.9260519,2353
synth-n_100-m_643-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_100-m_643-k_25-p_0.1.txt,1,2.5,2.0,2
synth-n_100-m_643-k_25-p_0.1.txt,2,2.75,1.75,4
synth-n_100-m_643-k_25-p_0.1.txt,3,2.5714285,2.0,7
synth-n_100-m_643-k_25-p_0.1.txt,4,2.7857144,2.0,14
synth-n_100-m_643-k_25-p_0.1.txt,5,2.857143,1.8214285,28
synth-n_100-m_643-k_25-p_0.1.txt,6,2.9803922,1.745098,51
synth-n_100-m_643-k_25-p_0.1.txt,7,3.0337079,1.741573,89
synth-n_100-m_643-k_25-p_0.1.txt,8,3.1612904,1.7161291,155
synth-n_100-m_643-k_25-p_0.1.txt,9,3.244361,1.7819549,266
synth-n_100-m_643-k_25-p_0.1.txt,10,3.2679324,1.7869198,474
synth-n_100-m_643-k_25-p_0.1.txt,11,3.4781582,1.8819362,847
synth-n_100-m_643-k_25-p_0.1.txt,12,3.5,1.8782936,1594
synth-n_100-m_643-k_25-p_0.1.txt,13,3.5674682,1.8727455,2994
synth-n_100-m_643-k_25-p_0.1.txt,14,3.6097734,1.8719457,5607
synth-n_100-m_643-k_25-p_0.1.txt,15,3.6758766,1.8806212,10496
synth-n_100-m_643-k_25-p_0.1.txt,16,3.746289,1.9061756,19739
synth-n_100-m_643-k_25-p_0.1.txt,17,3.8116994,1.9269388,37626
synth-n_100-m_643-k_25-p_0.1.txt,18,3.9008868,1.959712,72503
synth-n_100-m_643-k_25-p_0.1.txt,19,3.974452,1.9790689,142085
synth-n_100-m_643-k_25-p_0.1.txt,20,4.0381656,2.0026138,281196
synth-n_100-m_645-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_100-m_645-k_20-p_0.1.txt,1,2.5,2.0,2
synth-n_100-m_645-k_20-p_0.1.txt,2,2.5,1.75,4
synth-n_100-m_645-k_20-p_0.1.txt,3,2.4285715,1.7142857,7
synth-n_100-m_645-k_20-p_0.1.txt,4,2.3333333,1.5833334,12
synth-n_100-m_645-k_20-p_0.1.txt,5,2.7368422,1.9473684,19
synth-n_100-m_645-k_20-p_0.1.txt,6,2.8648648,1.7837838,37
synth-n_100-m_645-k_20-p_0.1.txt,7,3.1666667,1.8939394,66
synth-n_100-m_645-k_20-p_0.1.txt,8,3.232,1.848,125
synth-n_100-m_645-k_20-p_0.1.txt,9,3.4458873,1.9047619,231
synth-n_100-m_645-k_20-p_0.1.txt,10,3.4068182,1.8840909,440
synth-n_100-m_645-k_20-p_0.1.txt,11,3.628468,1.8962605,829
synth-n_100-m_645-k_20-p_0.1.txt,12,3.7958016,1.8899491,1572
synth-n_100-m_645-k_20-p_0.1.txt,13,3.8879166,1.884214,2971
synth-n_100-m_645-k_20-p_0.1.txt,14,3.9760628,1.8892461,5598
synth-n_100-m_645-k_20-p_0.1.txt,15,4.034985,1.8938162,10576
synth-n_100-m_645-k_20-p_0.1.txt,16,4.0638576,1.9224125,20029
synth-n_100-m_645-k_20-p_0.1.txt,17,4.1113133,1.9497455,38504
synth-n_100-m_645-k_20-p_0.1.txt,18,4.1277156,1.9845483,75073
synth-n_100-m_670-k_30-p_0.1.txt,0,2.0,2.0,1
synth-n_100-m_670-k_30-p_0.1.txt,1,2.5,2.0,2
synth-n_100-m_670-k_30-p_0.1.txt,2,3.0,2.0,4
synth-n_100-m_670-k_30-p_0.1.txt,3,3.125,2.25,8
synth-n_100-m_670-k_30-p_0.1.txt,4,3.7222223,2.2222223,18
synth-n_100-m_670-k_30-p_0.1.txt,5,3.575,2.0,40
synth-n_100-m_670-k_30-p_0.1.txt,6,3.6125,2.0,80
synth-n_100-m_670-k_30-p_0.1.txt,7,3.7125,1.8875,160
synth-n_100-m_670-k_30-p_0.1.txt,8,3.7649007,1.8807946,302
synth-n_100-m_670-k_30-p_0.1.txt,9,3.7799296,1.8785211,568
synth-n_100-m_670-k_30-p_0.1.txt,10,3.823805,1.8969072,1067
synth-n_100-m_670-k_30-p_0.1.txt,11,3.9110672,1.8754941,2024
synth-n_100-m_670-k_30-p_0.1.txt,12,3.9749737,1.8954163,3796
synth-n_100-m_670-k_30-p_0.1.txt,13,4.000556,1.8751911,7195
synth-n_100-m_670-k_30-p_0.1.txt,14,4.0512156,1.8759265,13492
synth-n_100-m_670-k_30-p_0.1.txt,15,4.0940733,1.8701699,25310
synth-n_100-m_670-k_30-p_0.1.txt,16,4.1272025,1.871361,47334
synth-n_100-m_670-k_30-p_0.1.txt,17,4.1583896,1.874101,88579
synth-n_100-m_670-k_30-p_0.1.txt,18,4.195192,1.8821789,166006
synth-n_100-m_670-k_30-p_0.1.txt,19,4.228658,1.8888953,312453
synth-n_120-m_1738-k_15-p_0.2.txt,0,3.0,3.0,1
synth-n_120-m_1738-k_15-p_0.2.txt,1,3.3333333,2.3333333,3
synth-n_120-m_1738-k_15-p_0.2.txt,2,3.2857144,2.0,7
synth-n_120-m_1738-k_15-p_0.2.txt,3,3.2857144,2.0714285,14
synth-n_120-m_1738-k_15-p_0.2.txt,4,3.4827585,2.137931,29
synth-n_120-m_1738-k_15-p_0.2.txt,5,3.596774,1.983871,62
synth-n_120-m_1775-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_120-m_1775-k_20-p_0.2.txt,1,3.0,2.0,3
synth-n_120-m_1775-k_20-p_0.2.txt,2,3.1666667,2.1666667,6
synth-n_120-m_1775-k_20-p_0.2.txt,3,3.1538463,1.8461539,13
synth-n_120-m_1775-k_20-p_0.2.txt,4,3.2083333,1.7916666,24
synth-n_120-m_1775-k_20-p_0.2.txt,5,3.3255813,1.6744186,43
synth-n_120-m_1775-k_20-p_0.2.txt,6,3.4027777,1.7083334,72
synth-n_120-m_1775-k_20-p_0.2.txt,7,3.495935,1.691057,123
synth-n_120-m_1775-k_20-p_0.2.txt,8,3.6009614,1.6875,208
synth-n_120-m_1775-k_20-p_0.2.txt,9,3.6324787,1.6239316,351
synth-n_120-m_1775-k_20-p_0.2.txt,10,3.7,1.6245614,570
synth-n_120-m_1775-k_20-p_0.2.txt,11,3.725702,1.5961124,926
synth-n_120-m_1775-k_20-p_0.2.txt,12,3.7692828,1.5920162,1478
synth-n_120-m_1775-k_20-p_0.2.txt,13,3.7802806,1.5707607,2353
synth-n_120-m_1775-k_20-p_0.2.txt,14,3.7941017,1.5662879,3696
synth-n_120-m_1825-k_25-p_0.2.txt,0,2.0,2.0,1
synth-n_120-m_1825-k_25-p_0.2.txt,1,3.0,2.5,2
synth-n_120-m_1825-k_25-p_0.2.txt,2,3.0,1.8,5
synth-n_120-m_1825-k_25-p_0.2.txt,3,3.0,1.7777778,9
synth-n_120-m_1825-k_25-p_0.2.txt,4,3.0625,1.75,16
synth-n_120-m_1825-k_25-p_0.2.txt,5,3.0714285,1.75,28
synth-n_120-m_1825-k_25-p_0.2.txt,6,3.2040815,1.7346939,49
synth-n_120-m_1825-k_25-p_0.2.txt,7,3.235294,1.7294117,85
synth-n_120-m_1825-k_25-p_0.2.txt,8,3.3333333,1.659864,147
synth-n_120-m_1825-k_25-p_0.2.txt,9,3.409836,1.6557378,244
synth-n_120-m_1825-k_25-p_0.2.txt,10,3.4257426,1.6262376,404
synth-n_120-m_1825-k_25-p_0.2.txt,11,3.4611871,1.5905632,657
synth-n_120-m_1825-k_25-p_0.2.txt,12,3.4956937,1.5933014,1045
synth-n_120-m_1825-k_25-p_0.2.txt,13,3.4882884,1.581982,1665
synth-n_120-m_1825-k_25-p_0.2.txt,14,3.490129,1.5550493,2634
synth-n_120-m_1825-k_25-p_0.2.txt,15,3.5231934,1.5578613,4096
synth-n_120-m_1825-k_25-p_0.2.txt,16,3.5566525,1.5417646,6381
synth-n_120-m_1825-k_25-p_0.2.txt,17,3.5941248,1.5299858,9838
synth-n_120-m_1825-k_25-p_0.2.txt,18,3.6235716,1.5370051,15052
synth-n_120-m_1825-k_25-p_0.2.txt,19,3.6456883,1.5331316,23135
synth-n_120-m_1825-k_25-p_0.2.txt,20,3.665849,1.5293355,35469
synth-n_120-m_1825-k_25-p_0.2.txt,21,3.6905649,1.5295148,54244
synth-n_120-m_1825-k_25-p_0.2.txt,22,3.7068472,1.5296564,82967
synth-n_120-m_1825-k_25-p_0.2.txt,23,3.7225378,1.5302377,126911
synth-n_120-m_1829-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_120-m_1829-k_30-p_0.2.txt,1,3.0,2.0,3
synth-n_120-m_1829-k_30-p_0.2.txt,2,3.3333333,2.1666667,6
synth-n_120-m_1829-k_30-p_0.2.txt,3,3.3846154,1.6923077,13
synth-n_120-m_1829-k_30-p_0.2.txt,4,3.3181818,1.5909091,22
synth-n_120-m_1829-k_30-p_0.2.txt,5,3.4571428,1.5428572,35
synth-n_120-m_1829-k_30-p_0.2.txt,6,3.574074,1.5185186,54
synth-n_120-m_1829-k_30-p_0.2.txt,7,3.5853658,1.5487804,82
synth-n_120-m_1829-k_30-p_0.2.txt,8,3.6535432,1.527559,127
synth-n_120-m_1829-k_30-p_0.2.txt,9,3.685567,1.484536,194
synth-n_120-m_1829-k_30-p_0.2.txt,10,3.7048612,1.4270834,288
synth-n_120-m_1829-k_30-p_0.2.txt,11,3.8272507,1.4744525,411
synth-n_120-m_1829-k_30-p_0.2.txt,12,3.8316832,1.4785478,606
synth-n_120-m_1829-k_30-p_0.2.txt,13,3.953125,1.501116,896
synth-n_120-m_1829-k_30-p_0.2.txt,14,3.9717472,1.4780669,1345
synth-n_120-m_1829-k_30-p_0.2.txt,15,4.003521,1.4688128,1988
synth-n_120-m_1829-k_30-p_0.2.txt,16,3.994863,1.4674658,2920
synth-n_120-m_1829-k_30-p_0.2.txt,17,4.0179696,1.4648775,4285
synth-n_120-m_1829-k_30-p_0.2.txt,18,4.0452447,1.4702884,6277
synth-n_120-m_1829-k_30-p_0.2.txt,19,4.0289307,1.4716654,9229
synth-n_120-m_1829-k_30-p_0.2.txt,20,4.0139155,1.4676042,13582
synth-n_120-m_1829-k_30-p_0.2.txt,21,4.0088296,1.465359,19933
synth-n_120-m_1829-k_30-p_0.2.txt,22,4.009689,1.4676641,29209
synth-n_120-m_1829-k_30-p_0.2.txt,23,3.9954746,1.4682405,42869
synth-n_120-m_1829-k_30-p_0.2.txt,24,3.9870515,1.470735,62942
synth-n_120-m_1829-k_30-p_0.2.txt,25,3.987847,1.4743387,92571
synth-n_120-m_1829-k_30-p_0.2.txt,26,3.9784365,1.4764619,136481
synth-n_120-m_1829-k_30-p_0.2.txt,27,3.9720707,1.4817452,201509
synth-n_120-m_391-k_6-p_0.05.txt,0,2.0,2.0,1
synth-n_120-m_391-k_6-p_0.05.txt,1,2.0,1.5,2
synth-n_120-m_432-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_120-m_432-k_20-p_0.05.txt,1,2.0,2.0,2
synth-n_120-m_432-k_20-p_0.05.txt,2,2.0,1.5,4
synth-n_120-m_432-k_20-p_0.05.txt,3,2.6666667,2.0,6
synth-n_120-m_432-k_20-p_0.05.txt,4,2.6666667,2.0,12
synth-n_120-m_432-k_20-p_0.05.txt,5,2.875,2.1666667,24
synth-n_120-m_432-k_20-p_0.05.txt,6,2.9038463,2.2692308,52
synth-n_120-m_432-k_20-p_0.05.txt,7,3.279661,2.440678,118
synth-n_120-m_432-k_20-p_0.05.txt,8,3.4791667,2.5,288
synth-n_120-m_432-k_20-p_0.05.txt,9,3.5875,2.461111,720
synth-n_120-m_432-k_20-p_0.05.txt,10,3.6997743,2.4430022,1772
synth-n_120-m_432-k_20-p_0.05.txt,11,3.6966968,2.4723954,4329
synth-n_120-m_455-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_120-m_455-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_120-m_455-k_15-p_0.05.txt,2,2.0,1.75,4
synth-n_120-m_455-k_15-p_0.05.txt,3,2.5714285,2.0,7
synth-n_120-m_455-k_15-p_0.05.txt,4,2.7142856,1.9285715,14
synth-n_120-m_455-k_15-p_0.05.txt,5,2.5185184,1.8888888,27
synth-n_120-m_455-k_15-p_0.05.txt,6,2.509804,1.9607843,51
synth-n_120-m_455-k_15-p_0.05.txt,7,2.84,2.26,100
synth-n_120-m_482-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_120-m_482-k_25-p_0.05.txt,1,2.0,2.0,2
synth-n_120-m_482-k_25-p_0.05.txt,2,2.0,1.5,4
synth-n_120-m_482-k_25-p_0.05.txt,3,2.3333333,1.6666666,6
synth-n_120-m_482-k_25-p_0.05.txt,4,2.8,1.8,10
synth-n_120-m_482-k_25-p_0.05.txt,5,2.7777777,1.8888888,18
synth-n_120-m_482-k_25-p_0.05.txt,6,2.6764705,1.9117647,34
synth-n_120-m_482-k_25-p_0.05.txt,7,2.8461537,2.123077,65
synth-n_120-m_482-k_25-p_0.05.txt,8,3.0652175,2.3333333,138
synth-n_120-m_482-k_25-p_0.05.txt,9,3.4099379,2.3198757,322
synth-n_120-m_482-k_25-p_0.05.txt,10,3.67336,2.37751,747
synth-n_120-m_482-k_25-p_0.05.txt,11,3.873874,2.480856,1776
synth-n_120-m_482-k_25-p_0.05.txt,12,4.019292,2.544031,4406
synth-n_120-m_482-k_25-p_0.05.txt,13,4.16005,2.5647247,11209
synth-n_120-m_482-k_25-p_0.05.txt,14,4.2926464,2.571518,28748
synth-n_120-m_482-k_25-p_0.05.txt,15,4.3990207,2.601588,73926
synth-n_120-m_492-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_120-m_492-k_30-p_0.05.txt,1,2.0,1.5,2
synth-n_120-m_492-k_30-p_0.05.txt,2,2.0,2.0,3
synth-n_120-m_492-k_30-p_0.05.txt,3,2.3333333,2.0,6
synth-n_120-m_492-k_30-p_0.05.txt,4,2.1666667,2.0,12
synth-n_120-m_492-k_30-p_0.05.txt,5,2.25,2.1666667,24
synth-n_120-m_492-k_30-p_0.05.txt,6,2.9230769,2.4230769,52
synth-n_120-m_492-k_30-p_0.05.txt,7,3.4285715,2.5555556,126
synth-n_120-m_492-k_30-p_0.05.txt,8,3.7763975,2.546584,322
synth-n_120-m_492-k_30-p_0.05.txt,9,3.9243903,2.5146341,820
synth-n_120-m_492-k_30-p_0.05.txt,10,4.0024247,2.457808,2062
synth-n_120-m_492-k_30-p_0.05.txt,11,4.034925,2.4267955,5068
synth-n_120-m_492-k_30-p_0.05.txt,12,4.0797625,2.4164567,12299
synth-n_120-m_492-k_30-p_0.05.txt,13,4.094078,2.4112718,29720
synth-n_120-m_492-k_30-p_0.05.txt,14,4.1266484,2.3981693,71663
synth-n_120-m_492-k_30-p_0.05.txt,15,4.179518,2.394193,171860
synth-n_120-m_790-k_10-p_0.1.txt,0,2.0,2.0,1
synth-n_120-m_790-k_10-p_0.1.txt,1,2.5,2.0,2
synth-n_120-m_790-k_10-p_0.1.txt,2,2.5,1.75,4
synth-n_120-m_790-k_10-p_0.1.txt,3,3.0,2.0,7
synth-n_120-m_871-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_120-m_871-k_15-p_0.1.txt,1,2.0,2.0,2
synth-n_120-m_871-k_15-p_0.1.txt,2,2.5,2.0,4
synth-n_120-m_871-k_15-p_0.1.txt,3,2.75,2.0,8
synth-n_120-m_871-k_15-p_0.1.txt,4,3.0,1.75,16
synth-n_120-m_871-k_15-p_0.1.txt,5,3.142857,1.9642857,28
synth-n_120-m_871-k_15-p_0.1.txt,6,3.490909,2.0,55
synth-n_120-m_871-k_15-p_0.1.txt,7,3.2181818,1.9181818,110
synth-n_120-m_871-k_15-p_0.1.txt,8,3.3317535,1.8767773,211
synth-n_120-m_871-k_15-p_0.1.txt,9,3.4040403,1.8888888,396
synth-n_120-m_871-k_15-p_0.1.txt,10,3.486631,1.9585562,748
synth-n_120-m_871-k_15-p_0.1.txt,11,3.5365188,1.9795222,1465
synth-n_120-m_871-k_15-p_0.1.txt,12,3.518276,1.9755173,2900
synth-n_120-m_871-k_15-p_0.1.txt,13,3.5318556,1.994938,5729
synth-n_120-m_921-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_120-m_921-k_25-p_0.1.txt,1,2.5,2.0,2
synth-n_120-m_921-k_25-p_0.1.txt,2,2.75,1.75,4
synth-n_120-m_921-k_25-p_0.1.txt,3,2.4285715,1.7142857,7
synth-n_120-m_921-k_25-p_0.1.txt,4,2.75,1.8333334,12
synth-n_120-m_921-k_25-p_0.1.txt,5,3.1363637,1.9090909,22
synth-n_120-m_921-k_25-p_0.1.txt,6,3.142857,1.8809524,42
synth-n_120-m_921-k_25-p_0.1.txt,7,3.455696,1.9367088,79
synth-n_120-m_921-k_25-p_0.1.txt,8,3.5555556,1.869281,153
synth-n_120-m_921-k_25-p_0.1.txt,9,3.5944057,1.8356644,286
synth-n_120-m_921-k_25-p_0.1.txt,10,3.577143,1.8342857,525
synth-n_120-m_921-k_25-p_0.1.txt,11,3.608515,1.8130841,963
synth-n_120-m_921-k_25-p_0.1.txt,12,3.6632302,1.7915235,1746
