name,level,cycle_size,branch_size,recursive_steps
synth-n_120-m_935-k_30-p_0.1.txt,10,4.0671287,2.2446394,13571
synth-n_120-m_935-k_30-p_0.1.txt,11,4.079279,2.1776967,30462
synth-n_120-m_935-k_30-p_0.1.txt,12,4.099899,2.1413991,66337
synth-n_120-m_935-k_30-p_0.1.txt,13,4.1260505,2.1171246,142054
synth-n_120-m_935-k_30-p_0.1.txt,14,4.1660404,2.103639,300746
synth-n_120-m_935-k_30-p_0.1.txt,15,4.2048507,2.099578,632661
synth-n_120-m_935-k_30-p_0.1.txt,16,4.236381,2.08672,1328321
synth-n_120-m_950-k_20-p_0.1.txt,0,3.0,3.0,1
synth-n_120-m_950-k_20-p_0.1.txt,1,2.6666667,2.0,3
synth-n_120-m_950-k_20-p_0.1.txt,2,2.6666667,2.1666667,6
synth-n_120-m_950-k_20-p_0.1.txt,3,2.9230769,2.0769231,13
synth-n_120-m_950-k_20-p_0.1.txt,4,2.925926,1.925926,27
synth-n_120-m_950-k_20-p_0.1.txt,5,3.1153846,2.0192308,52
synth-n_120-m_950-k_20-p_0.1.txt,6,3.5809524,2.5809524,105
synth-n_120-m_950-k_20-p_0.1.txt,7,3.594096,2.402214,271
synth-n_120-m_950-k_20-p_0.1.txt,8,3.580645,2.3671274,651
synth-n_120-m_950-k_20-p_0.1.txt,9,3.7209604,2.3659961,1541
synth-n_120-m_950-k_20-p_0.1.txt,10,3.84723,2.3450356,3646
synth-n_120-m_950-k_20-p_0.1.txt,11,3.8838596,2.2590644,8550
synth-n_120-m_950-k_20-p_0.1.txt,12,3.9759254,2.2655966,19315
synth-n_120-m_950-k_20-p_0.1.txt,13,3.9951324,2.2232404,43760
synth-n_120-m_950-k_20-p_0.1.txt,14,4.0551863,2.2066422,97289
synth-n_120-m_950-k_20-p_0.1.txt,15,4.1007957,2.1880224,214682
synth-n_120-m_950-k_20-p_0.1.txt,16,4.1432467,2.1699874,469729
synth-n_120-m_950-k_20-p_0.1.txt,17,4.184497,2.153731,1019306
synth-n_140-m_1181-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_140-m_1181-k_20-p_0.1.txt,1,2.5,2.5,2
synth-n_140-m_1181-k_20-p_0.1.txt,2,3.4,2.6,5
synth-n_140-m_1181-k_20-p_0.1.txt,3,3.7692308,2.3846154,13
synth-n_140-m_1181-k_20-p_0.1.txt,4,3.6451614,2.2903225,31
synth-n_140-m_1181-k_20-p_0.1.txt,5,3.6760564,2.2816901,71
synth-n_140-m_1181-k_20-p_0.1.txt,6,3.6728394,2.2469137,162
synth-n_140-m_1181-k_20-p_0.1.txt,7,3.7692308,2.313187,364
synth-n_140-m_1181-k_20-p_0.1.txt,8,3.7755344,2.351544,842
synth-n_140-m_1181-k_20-p_0.1.txt,9,3.9131312,2.318687,1980
synth-n_140-m_1181-k_20-p_0.1.txt,10,3.9712481,2.2655194,4591
synth-n_140-m_1181-k_20-p_0.1.txt,11,3.9901934,2.235362,10401
synth-n_140-m_1181-k_20-p_0.1.txt,12,4.0289893,2.2096343,23250
synth-n_140-m_1181-k_20-p_0.1.txt,13,4.047378,2.16557,51374
synth-n_140-m_1181-k_20-p_0.1.txt,14,4.052717,2.1292808,111254
synth-n_140-m_1181-k_20-p_0.1.txt,15,4.070366,2.1112242,236891
synth-n_140-m_1181-k_20-p_0.1.txt,16,4.0872955,2.0944355,500130
synth-n_140-m_1181-k_20-p_0.1.txt,17,4.103603,2.079807,1047490
synth-n_140-m_1184-k_15-p_0.1.txt,0,3.0,3.0,1
synth-n_140-m_1184-k_15-p_0.1.txt,1,3.0,2.6666667,3
synth-n_140-m_1184-k_15-p_0.1.txt,2,3.0,2.375,8
synth-n_140-m_1184-k_15-p_0.1.txt,3,3.0526316,2.1052632,19
synth-n_140-m_1184-k_15-p_0.1.txt,4,2.975,2.125,40
synth-n_140-m_1184-k_15-p_0.1.txt,5,3.1411765,2.1529412,85
synth-n_140-m_1184-k_15-p_0.1.txt,6,3.327869,2.0327868,183
synth-n_140-m_1184-k_15-p_0.1.txt,7,3.4435484,2.0672042,372
synth-n_140-m_1184-k_15-p_0.1.txt,8,3.5123537,2.0494149,769
synth-n_140-m_1184-k_15-p_0.1.txt,9,3.5875635,2.1453047,1576
synth-n_140-m_1225-k_25-p_0.1.txt,0,3.0,3.0,1
synth-n_140-m_1225-k_25-p_0.1.txt,1,3.3333333,2.3333333,3
synth-n_140-m_1225-k_25-p_0.1.txt,2,3.4285715,2.5714285,7
synth-n_140-m_1225-k_25-p_0.1.txt,3,3.3333333,2.5,18
synth-n_140-m_1225-k_25-p_0.1.txt,4,3.4444444,2.3111112,45
synth-n_140-m_1225-k_25-p_0.1.txt,5,3.5480769,2.2980769,104
synth-n_140-m_1225-k_25-p_0.1.txt,6,3.5648537,2.2217574,239
synth-n_140-m_1225-k_25-p_0.1.txt,7,3.6045198,2.1845574,531
synth-n_140-m_1225-k_25-p_0.1.txt,8,3.675,2.1525862,1160
synth-n_140-m_1225-k_25-p_0.1.txt,9,3.701642,2.1281538,2497
synth-n_140-m_1225-k_25-p_0.1.txt,10,3.740873,2.1255176,5314
synth-n_140-m_1225-k_25-p_0.1.txt,11,3.7985835,2.1280212,11295
synth-n_140-m_1225-k_25-p_0.1.txt,12,3.8407805,2.1133716,24036
synth-n_140-m_1225-k_25-p_0.1.txt,13,3.8550308,2.0989034,50797
synth-n_140-m_1225-k_25-p_0.1.txt,14,3.8783789,2.0886247,106618
synth-n_140-m_1225-k_25-p_0.1.txt,15,3.8942182,2.0758874,222685
synth-n_140-m_1225-k_25-p_0.1.txt,16,3.9171975,2.0605621,462269
synth-n_140-m_1225-k_25-p_0.1.txt,17,3.9376569,2.0476067,952534
synth-n_140-m_1284-k_30-p_0.1.txt,0,3.0,3.0,1
synth-n_140-m_1284-k_30-p_0.1.txt,1,3.0,2.6666667,3
synth-n_140-m_1284-k_30-p_0.1.txt,2,3.25,2.75,8
synth-n_140-m_1284-k_30-p_0.1.txt,3,3.1363637,2.2272727,22
synth-n_140-m_1284-k_30-p_0.1.txt,4,3.1836734,2.1836734,49
synth-n_140-m_1284-k_30-p_0.1.txt,5,3.3738317,2.3084111,107
synth-n_140-m_1284-k_30-p_0.1.txt,6,3.368421,2.2186234,247
synth-n_140-m_1284-k_30-p_0.1.txt,7,3.4343066,2.2171533,548
synth-n_140-m_1284-k_30-p_0.1.txt,8,3.5539095,2.181893,1215
synth-n_140-m_1284-k_30-p_0.1.txt,9,3.6258016,2.150132,2651
synth-n_140-m_1284-k_30-p_0.1.txt,10,3.7422807,2.1903508,5700
synth-n_140-m_1284-k_30-p_0.1.txt,11,3.861594,2.1912696,12485
synth-n_140-m_1284-k_30-p_0.1.txt,12,3.9336574,2.1697128,27358
synth-n_140-m_1284-k_30-p_0.1.txt,13,4.0250845,2.1549554,59359
synth-n_140-m_1284-k_30-p_0.1.txt,14,4.102919,2.1452672,127916
synth-n_140-m_1284-k_30-p_0.1.txt,15,4.1778955,2.1364434,274414
synth-n_140-m_1284-k_30-p_0.1.txt,16,4.236328,2.1264622,586270
synth-n_140-m_2205-k_15-p_0.2.txt,0,3.0,3.0,1
synth-n_140-m_2205-k_15-p_0.2.txt,1,3.0,2.0,3
synth-n_140-m_2299-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_140-m_2299-k_20-p_0.2.txt,1,3.0,2.3333333,3
synth-n_140-m_2299-k_20-p_0.2.txt,2,3.0,1.7142857,7
synth-n_140-m_2299-k_20-p_0.2.txt,3,2.9166667,2.0833333,12
synth-n_140-m_2299-k_20-p_0.2.txt,4,3.16,2.2,25
synth-n_140-m_2299-k_20-p_0.2.txt,5,3.2363636,2.1454546,55
synth-n_140-m_2299-k_20-p_0.2.txt,6,3.3474576,2.0677967,118
synth-n_140-m_2299-k_20-p_0.2.txt,7,3.4836066,2.0614755,244
synth-n_140-m_2299-k_20-p_0.2.txt,8,3.526839,1.9920477,503
synth-n_140-m_2299-k_20-p_0.2.txt,9,3.5888224,1.9371258,1002
synth-n_140-m_2299-k_20-p_0.2.txt,10,3.566718,1.8639877,1941
synth-n_140-m_2299-k_20-p_0.2.txt,11,3.5787728,1.8095633,3618
synth-n_140-m_2299-k_20-p_0.2.txt,12,3.577822,1.8292347,6547
synth-n_140-m_2379-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_140-m_2379-k_25-p_0.2.txt,1,3.0,2.0,3
synth-n_140-m_2379-k_25-p_0.2.txt,2,3.0,2.0,6
synth-n_140-m_2379-k_25-p_0.2.txt,3,3.0833333,2.25,12
synth-n_140-m_2379-k_25-p_0.2.txt,4,3.148148,2.1851852,27
synth-n_140-m_2379-k_25-p_0.2.txt,5,3.2372882,2.0677967,59
synth-n_140-m_2379-k_25-p_0.2.txt,6,3.3114755,2.0245903,122
synth-n_140-m_2379-k_25-p_0.2.txt,7,3.3643725,1.9878542,247
synth-n_140-m_2379-k_25-p_0.2.txt,8,3.4562118,1.9409369,491
synth-n_140-m_2379-k_25-p_0.2.txt,9,3.4910808,1.950682,953
synth-n_140-m_2379-k_25-p_0.2.txt,10,3.5271652,1.9166218,1859
synth-n_140-m_2379-k_25-p_0.2.txt,11,3.5703058,1.8849285,3563
synth-n_140-m_2379-k_25-p_0.2.txt,12,3.6043775,1.8575045,6716
synth-n_140-m_2379-k_25-p_0.2.txt,13,3.6256514,1.8369539,12475
synth-n_140-m_2379-k_25-p_0.2.txt,14,3.6636412,1.8308605,22916
synth-n_140-m_2379-k_25-p_0.2.txt,15,3.6822863,1.8106111,41956
synth-n_140-m_2379-k_25-p_0.2.txt,16,3.715386,1.7916436,75966
synth-n_140-m_2379-k_25-p_0.2.txt,17,3.7416534,1.7823796,136104
synth-n_140-m_2379-k_25-p_0.2.txt,18,3.770715,1.7717291,242589
synth-n_140-m_2379-k_25-p_0.2.txt,19,3.8004825,1.7573789,429802
synth-n_140-m_2487-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_140-m_2487-k_30-p_0.2.txt,1,3.3333333,2.3333333,3
synth-n_140-m_2487-k_30-p_0.2.txt,2,3.0,1.8571428,7
synth-n_140-m_2487-k_30-p_0.2.txt,3,3.1538463,2.0,13
synth-n_140-m_2487-k_30-p_0.2.txt,4,3.1923077,2.0769231,26
synth-n_140-m_2487-k_30-p_0.2.txt,5,3.148148,1.9814814,54
synth-n_140-m_2487-k_30-p_0.2.txt,6,3.093458,1.8785046,107
synth-n_140-m_2487-k_30-p_0.2.txt,7,3.1791046,1.9054726,201
synth-n_140-m_2487-k_30-p_0.2.txt,8,3.2402089,1.7754569,383
synth-n_140-m_2487-k_30-p_0.2.txt,9,3.2735295,1.757353,680
synth-n_140-m_2487-k_30-p_0.2.txt,10,3.3288703,1.707113,1195
synth-n_140-m_2487-k_30-p_0.2.txt,11,3.360294,1.6911764,2040
synth-n_140-m_2487-k_30-p_0.2.txt,12,3.3852174,1.6939131,3450
synth-n_140-m_2487-k_30-p_0.2.txt,13,3.4062285,1.6846339,5844
synth-n_140-m_2487-k_30-p_0.2.txt,14,3.4151347,1.6747588,9845
synth-n_140-m_2487-k_30-p_0.2.txt,15,3.4444444,1.6516254,16488
synth-n_140-m_2487-k_30-p_0.2.txt,16,3.456632,1.6402395,27232
synth-n_140-m_2487-k_30-p_0.2.txt,17,3.4764144,1.6327267,44667
synth-n_140-m_2487-k_30-p_0.2.txt,18,3.4900656,1.6204528,72929
synth-n_140-m_2487-k_30-p_0.2.txt,19,3.5033762,1.6106381,118178
synth-n_140-m_2487-k_30-p_0.2.txt,20,3.5184352,1.6021057,190342
synth-n_140-m_2487-k_30-p_0.2.txt,21,3.5356028,1.5947276,304948
synth-n_140-m_2487-k_30-p_0.2.txt,22,3.5560846,1.5906491,486309
synth-n_140-m_542-k_15-p_0.05.txt,0,3.0,3.0,1
synth-n_140-m_542-k_15-p_0.05.txt,1,3.0,2.3333333,3
synth-n_140-m_542-k_15-p_0.05.txt,2,3.4285715,2.5714285,7
synth-n_140-m_542-k_15-p_0.05.txt,3,3.2777777,2.6111112,18
synth-n_140-m_542-k_15-p_0.05.txt,4,3.5106382,2.531915,47
synth-n_140-m_542-k_15-p_0.05.txt,5,3.3613446,2.3361344,119
synth-n_140-m_542-k_15-p_0.05.txt,6,3.9568346,2.6402879,278
synth-n_140-m_542-k_15-p_0.05.txt,7,4.016349,2.4291553,734
synth-n_140-m_542-k_15-p_0.05.txt,8,3.8513741,2.3174424,1783
synth-n_140-m_542-k_15-p_0.05.txt,9,3.8635044,2.377783,4132
synth-n_140-m_625-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_140-m_625-k_25-p_0.05.txt,1,2.0,1.5,2
synth-n_140-m_625-k_25-p_0.05.txt,2,3.0,3.0,3
synth-n_140-m_625-k_25-p_0.05.txt,3,2.6666667,2.2222223,9
synth-n_140-m_625-k_25-p_0.05.txt,4,3.55,2.9,20
synth-n_140-m_625-k_25-p_0.05.txt,5,3.3275862,2.7931035,58
synth-n_140-m_625-k_25-p_0.05.txt,6,3.9876542,2.8580246,162
synth-n_140-m_625-k_25-p_0.05.txt,7,3.5961123,2.3045356,463
synth-n_140-m_625-k_25-p_0.05.txt,8,3.5951266,2.4901593,1067
synth-n_140-m_625-k_25-p_0.05.txt,9,3.722243,2.6194956,2657
synth-n_140-m_625-k_25-p_0.05.txt,10,3.8301723,2.639655,6960
synth-n_140-m_625-k_25-p_0.05.txt,11,3.8547246,2.5316787,18372
synth-n_140-m_625-k_25-p_0.05.txt,12,3.9627838,2.485165,46512
synth-n_140-m_625-k_25-p_0.05.txt,13,4.0709233,2.4452374,115590
synth-n_140-m_625-k_25-p_0.05.txt,14,4.174321,2.425035,282645
synth-n_140-m_625-k_25-p_0.05.txt,15,4.2758045,2.4093335,685424
synth-n_140-m_632-k_20-p_0.05.txt,0,3.0,3.0,1
synth-n_140-m_632-k_20-p_0.05.txt,1,2.6666667,2.0,3
synth-n_140-m_632-k_20-p_0.05.txt,2,3.0,2.3333333,6
synth-n_140-m_632-k_20-p_0.05.txt,3,2.857143,2.357143,14
synth-n_140-m_632-k_20-p_0.05.txt,4,3.5454545,2.7575758,33
synth-n_140-m_632-k_20-p_0.05.txt,5,3.7802198,2.6813188,91
synth-n_140-m_632-k_20-p_0.05.txt,6,3.9918032,2.5491803,244
synth-n_140-m_632-k_20-p_0.05.txt,7,3.8601286,2.3938906,622
synth-n_140-m_632-k_20-p_0.05.txt,8,3.889859,2.4311619,1489
synth-n_140-m_632-k_20-p_0.05.txt,9,3.909116,2.4441988,3620
synth-n_140-m_632-k_20-p_0.05.txt,10,4.004747,2.444055,8848
synth-n_140-m_632-k_20-p_0.05.txt,11,4.144185,2.431075,21625
synth-n_140-m_632-k_20-p_0.05.txt,12,4.263277,2.4033515,52572
synth-n_140-m_632-k_20-p_0.05.txt,13,4.3217597,2.3440788,126349
synth-n_140-m_632-k_30-p_0.05.txt,0,3.0,3.0,1
synth-n_140-m_632-k_30-p_0.05.txt,1,2.6666667,2.3333333,3
synth-n_140-m_632-k_30-p_0.05.txt,2,2.4285715,2.0,7
synth-n_140-m_632-k_30-p_0.05.txt,3,3.5714285,3.0,14
synth-n_140-m_632-k_30-p_0.05.txt,4,3.6666667,2.547619,42
synth-n_140-m_632-k_30-p_0.05.txt,5,3.6448598,2.4766355,107
synth-n_140-m_632-k_30-p_0.05.txt,6,3.7396226,2.5320754,265
synth-n_140-m_632-k_30-p_0.05.txt,7,3.7988079,2.4739196,671
synth-n_140-m_632-k_30-p_0.05.txt,8,3.8975904,2.4090362,1660
synth-n_140-m_632-k_30-p_0.05.txt,9,3.9619906,2.3918478,3999
synth-n_140-m_632-k_30-p_0.05.txt,10,4.0581284,2.4048092,9565
synth-n_140-m_632-k_30-p_0.05.txt,11,4.1604643,2.4331362,23002
synth-n_140-m_632-k_30-p_0.05.txt,12,4.2530956,2.439634,55967
synth-n_140-m_632-k_30-p_0.05.txt,13,4.370707,2.4388928,136539
synth-n_140-m_632-k_30-p_0.05.txt,14,4.475889,2.441283,333004
synth-n_140-m_632-k_30-p_0.05.txt,15,4.585042,2.4443014,812957
synth-n_160-m_1447-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_160-m_1447-k_15-p_0.1.txt,1,2.5,2.0,2
synth-n_160-m_1447-k_15-p_0.1.txt,2,3.25,3.25,4
synth-n_160-m_1447-k_15-p_0.1.txt,3,3.6923077,3.2307692,13
synth-n_160-m_1447-k_15-p_0.1.txt,4,3.8809524,3.0238094,42
synth-n_160-m_1447-k_15-p_0.1.txt,5,4.062992,2.7716537,127
synth-n_160-m_1447-k_15-p_0.1.txt,6,3.9318182,2.4488637,352
synth-n_160-m_1447-k_15-p_0.1.txt,7,3.974478,2.324826,862
synth-n_160-m_1447-k_15-p_0.1.txt,8,4.0389223,2.234531,2004
synth-n_160-m_1523-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_160-m_1523-k_20-p_0.1.txt,1,2.5,2.0,2
synth-n_160-m_1523-k_20-p_0.1.txt,2,3.0,2.0,4
synth-n_160-m_1523-k_20-p_0.1.txt,3,3.875,2.75,8
synth-n_160-m_1523-k_20-p_0.1.txt,4,3.590909,2.3636363,22
synth-n_160-m_1523-k_20-p_0.1.txt,5,3.6730769,2.3653846,52
synth-n_160-m_1523-k_20-p_0.1.txt,6,3.6422765,2.2682927,123
synth-n_160-m_1523-k_20-p_0.1.txt,7,3.688172,2.3189964,279
synth-n_160-m_1523-k_20-p_0.1.txt,8,3.683153,2.2534776,647
synth-n_160-m_1523-k_20-p_0.1.txt,9,3.696845,2.217421,1458
synth-n_160-m_1523-k_20-p_0.1.txt,10,3.7111042,2.1889884,3233
synth-n_160-m_1523-k_20-p_0.1.txt,11,3.703264,2.1705525,7077
synth-n_160-m_1523-k_20-p_0.1.txt,12,3.7292495,2.1645076,15361
synth-n_160-m_1523-k_20-p_0.1.txt,13,3.735962,2.1364553,33249
synth-n_160-m_1523-k_20-p_0.1.txt,14,3.7533188,2.1316674,71035
synth-n_160-m_1523-k_20-p_0.1.txt,15,3.7835996,2.1292207,151423
synth-n_160-m_1523-k_20-p_0.1.txt,16,3.802083,2.1242507,322413
synth-n_160-m_1523-k_20-p_0.1.txt,17,3.821506,2.1202114,684886
synth-n_160-m_1595-k_25-p_0.1.txt,0,3.0,3.0,1
synth-n_160-m_1595-k_25-p_0.1.txt,1,3.3333333,2.6666667,3
synth-n_160-m_1595-k_25-p_0.1.txt,2,3.5,2.75,8
synth-n_160-m_1595-k_25-p_0.1.txt,3,3.2727273,2.1818182,22
synth-n_160-m_1595-k_25-p_0.1.txt,4,3.4791667,2.3541667,48
synth-n_160-m_1595-k_25-p_0.1.txt,5,3.6283185,2.3539822,113
synth-n_160-m_1595-k_25-p_0.1.txt,6,3.6466165,2.2293234,266
synth-n_160-m_1595-k_25-p_0.1.txt,7,3.7116358,2.2495785,593
synth-n_160-m_1595-k_25-p_0.1.txt,8,3.7916043,2.248126,1334
synth-n_160-m_1595-k_25-p_0.1.txt,9,3.840947,2.2274091,2999
synth-n_160-m_1595-k_25-p_0.1.txt,10,3.8947604,2.1866767,6680
synth-n_160-m_1595-k_25-p_0.1.txt,11,3.948244,2.1549258,14607
synth-n_160-m_1595-k_25-p_0.1.txt,12,3.9996505,2.1507132,31477
synth-n_160-m_1595-k_25-p_0.1.txt,13,4.050681,2.141245,67698
synth-n_160-m_1595-k_25-p_0.1.txt,14,4.1064034,2.1340594,144958
synth-n_160-m_1595-k_25-p_0.1.txt,15,4.151402,2.116047,309349
synth-n_160-m_1595-k_25-p_0.1.txt,16,4.187676,2.097747,654597
synth-n_160-m_1648-k_30-p_0.1.txt,0,3.0,3.0,1
synth-n_160-m_1648-k_30-p_0.1.txt,1,3.0,2.0,3
synth-n_160-m_1648-k_30-p_0.1.txt,2,3.0,2.3333333,6
synth-n_160-m_1648-k_30-p_0.1.txt,3,3.142857,2.5,14
synth-n_160-m_1648-k_30-p_0.1.txt,4,3.1714287,2.2,35
synth-n_160-m_1648-k_30-p_0.1.txt,5,3.3246753,1.987013,77
synth-n_160-m_1648-k_30-p_0.1.txt,6,3.3333333,1.9607843,153
synth-n_160-m_1648-k_30-p_0.1.txt,7,3.4233334,2.0233333,300
synth-n_160-m_1648-k_30-p_0.1.txt,8,3.4942338,2.0906096,607
synth-n_160-m_1648-k_30-p_0.1.txt,9,3.49803,2.0078802,1269
synth-n_160-m_1648-k_30-p_0.1.txt,10,3.5345368,2.0129514,2548
synth-n_160-m_1648-k_30-p_0.1.txt,11,3.5800352,2.006239,5129
synth-n_160-m_1648-k_30-p_0.1.txt,12,3.638484,2.019825,10290
synth-n_160-m_1648-k_30-p_0.1.txt,13,3.6840358,2.011355,20784
synth-n_160-m_1648-k_30-p_0.1.txt,14,3.736963,2.0089943,41804
synth-n_160-m_1648-k_30-p_0.1.txt,15,3.7852447,1.9963565,83984
synth-n_160-m_1648-k_30-p_0.1.txt,16,3.8224583,1.9879818,167662
synth-n_160-m_1648-k_30-p_0.1.txt,17,3.8558335,1.9747142,333309
synth-n_160-m_1648-k_30-p_0.1.txt,18,3.886326,1.9668044,658190
synth-n_160-m_3006-k_20-p_0.2.txt,0,3.0,3.0,1
synth-n_160-m_3006-k_20-p_0.2.txt,1,3.0,2.3333333,3
synth-n_160-m_3006-k_20-p_0.2.txt,2,3.0,2.142857,7
synth-n_160-m_3006-k_20-p_0.2.txt,3,3.1333334,2.3333333,15
synth-n_160-m_3006-k_20-p_0.2.txt,4,3.142857,2.2571428,35
synth-n_160-m_3006-k_20-p_0.2.txt,5,3.3670886,2.2531645,79
synth-n_160-m_3006-k_20-p_0.2.txt,6,3.3988764,2.1797752,178
synth-n_160-m_3006-k_20-p_0.2.txt,7,3.4458764,2.048969,388
synth-n_160-m_3034-k_25-p_0.2.txt,0,3.0,3.0,1
synth-n_160-m_3034-k_25-p_0.2.txt,1,3.0,2.3333333,3
synth-n_160-m_3034-k_25-p_0.2.txt,2,3.142857,1.8571428,7
synth-n_160-m_3034-k_25-p_0.2.txt,3,3.0,2.0769231,13
synth-n_160-m_3034-k_25-p_0.2.txt,4,3.2222223,2.2222223,27
synth-n_160-m_3034-k_25-p_0.2.txt,5,3.35,1.8833333,60
synth-n_160-m_3034-k_25-p_0.2.txt,6,3.4690266,1.9911505,113
synth-n_160-m_3034-k_25-p_0.2.txt,7,3.4844444,1.88,225
synth-n_160-m_3034-k_25-p_0.2.txt,8,3.4775414,1.8297873,423
synth-n_160-m_3034-k_25-p_0.2.txt,9,3.490956,1.8074936,774
synth-n_160-m_3034-k_25-p_0.2.txt,10,3.466762,1.7455325,1399
synth-n_160-m_3034-k_25-p_0.2.txt,11,3.5241606,1.7387388,2442
synth-n_160-m_3034-k_25-p_0.2.txt,12,3.508243,1.7166746,4246
synth-n_160-m_3034-k_25-p_0.2.txt,13,3.5431473,1.7029771,7289
synth-n_160-m_3034-k_25-p_0.2.txt,14,3.5668252,1.6962056,12413
synth-n_160-m_3034-k_25-p_0.2.txt,15,3.586464,1.6836855,21055
synth-n_160-m_3034-k_25-p_0.2.txt,16,3.6087165,1.664739,35450
synth-n_160-m_3034-k_25-p_0.2.txt,17,3.6262815,1.6557994,59015
synth-n_160-m_3034-k_25-p_0.2.txt,18,3.6431737,1.6461107,97717
synth-n_160-m_3134-k_30-p_0.2.txt,0,3.0,3.0,1
synth-n_160-m_3134-k_30-p_0.2.txt,1,3.0,2.6666667,3
synth-n_160-m_3134-k_30-p_0.2.txt,2,3.125,2.375,8
synth-n_160-m_3134-k_30-p_0.2.txt,3,3.1052632,2.2631578,19
synth-n_160-m_3134-k_30-p_0.2.txt,4,3.3023255,2.2325583,43
synth-n_160-m_3134-k_30-p_0.2.txt,5,3.34375,2.1875,96
synth-n_160-m_3134-k_30-p_0.2.txt,6,3.4,2.0714285,210
synth-n_160-m_3134-k_30-p_0.2.txt,7,3.4091954,2.0390804,435
synth-n_160-m_3134-k_30-p_0.2.txt,8,3.4069898,1.9650507,887
synth-n_160-m_3134-k_30-p_0.2.txt,9,3.4865174,1.9323007,1743
synth-n_160-m_3134-k_30-p_0.2.txt,10,3.4979217,1.9049882,3368
synth-n_160-m_3134-k_30-p_0.2.txt,11,3.534601,1.8706359,6416
synth-n_160-m_3134-k_30-p_0.2.txt,12,3.5601566,1.8648559,12002
synth-n_160-m_3134-k_30-p_0.2.txt,13,3.586096,1.8329461,22382
synth-n_160-m_3134-k_30-p_0.2.txt,14,3.6122365,1.8065569,41025
synth-n_160-m_3134-k_30-p_0.2.txt,15,3.6344416,1.7902961,74114
synth-n_160-m_3134-k_30-p_0.2.txt,16,3.6584191,1.7696818,132686
synth-n_160-m_3134-k_30-p_0.2.txt,17,3.6778529,1.7473767,234812
synth-n_160-m_3134-k_30-p_0.2.txt,18,3.6973007,1.7307076,410305
synth-n_160-m_731-k_10-p_0.05.txt,0,2.0,2.0,1
synth-n_160-m_731-k_10-p_0.05.txt,1,4.0,4.0,2
synth-n_160-m_731-k_10-p_0.05.txt,2,3.5,3.25,8
synth-n_160-m_731-k_10-p_0.05.txt,3,4.5,3.2692308,26
synth-n_160-m_731-k_10-p_0.05.txt,4,4.4470587,2.552941,85
synth-n_160-m_731-k_10-p_0.05.txt,5,4.502304,2.8341014,217
synth-n_160-m_743-k_20-p_0.05.txt,0,3.0,3.0,1
synth-n_160-m_743-k_20-p_0.05.txt,1,2.3333333,2.3333333,3
synth-n_160-m_743-k_20-p_0.05.txt,2,2.4285715,2.4285715,7
synth-n_160-m_743-k_20-p_0.05.txt,3,3.1764705,2.8823528,17
synth-n_160-m_743-k_20-p_0.05.txt,4,3.8979592,3.0408163,49
synth-n_160-m_743-k_20-p_0.05.txt,5,3.8120806,2.5503356,149
synth-n_160-m_743-k_20-p_0.05.txt,6,3.8078947,2.3605263,380
synth-n_160-m_743-k_20-p_0.05.txt,7,3.8227425,2.2731326,897
synth-n_160-m_743-k_20-p_0.05.txt,8,3.9028935,2.2957332,2039
synth-n_160-m_743-k_20-p_0.05.txt,9,3.8880582,2.2443922,4681
synth-n_160-m_743-k_20-p_0.05.txt,10,3.8998668,2.2741292,10506
synth-n_160-m_743-k_20-p_0.05.txt,11,3.9437888,2.3075087,23892
synth-n_160-m_743-k_20-p_0.05.txt,12,4.004734,2.34701,55131
synth-n_160-m_743-k_20-p_0.05.txt,13,4.061124,2.371388,129393
synth-n_160-m_743-k_20-p_0.05.txt,14,4.119531,2.3923008,306841
synth-n_160-m_743-k_20-p_0.05.txt,15,4.1680007,2.4038424,734056
synth-n_160-m_746-k_15-p_0.05.txt,0,4.0,4.0,1
synth-n_160-m_746-k_15-p_0.05.txt,1,3.5,2.75,4
synth-n_160-m_746-k_15-p_0.05.txt,2,3.1818182,2.090909,11
synth-n_160-m_746-k_15-p_0.05.txt,3,3.652174,2.347826,23
synth-n_160-m_746-k_15-p_0.05.txt,4,3.7037036,2.4814816,54
synth-n_160-m_746-k_15-p_0.05.txt,5,3.738806,2.402985,134
synth-n_160-m_746-k_15-p_0.05.txt,6,3.8043478,2.4596274,322
synth-n_160-m_746-k_15-p_0.05.txt,7,3.9848485,2.5656567,792
synth-n_160-m_746-k_15-p_0.05.txt,8,4.1053147,2.6023622,2032
synth-n_160-m_746-k_15-p_0.05.txt,9,4.179841,2.5816944,5288
synth-n_160-m_746-k_15-p_0.05.txt,10,4.221579,2.595151,13652
synth-n_160-m_800-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_160-m_800-k_30-p_0.05.txt,1,3.0,3.0,2
synth-n_160-m_800-k_30-p_0.05.txt,2,3.5,3.0,6
synth-n_160-m_800-k_30-p_0.05.txt,3,3.7222223,3.0555556,18
synth-n_160-m_800-k_30-p_0.05.txt,4,3.8727272,2.7636364,55
