name,k_optimal,k_solved,millis,verified,recursive_steps
synth-n_80-m_169-k_10-p_0.05.txt,6,6,0,true,0
synth-n_80-m_170-k_4-p_0.05.txt,0,0,0,true,0
synth-n_80-m_186-k_8-p_0.05.txt,3,3,1,true,0
synth-n_80-m_189-k_15-p_0.05.txt,6,6,1,true,0
synth-n_80-m_193-k_6-p_0.05.txt,4,4,1,true,0
synth-n_80-m_214-k_20-p_0.05.txt,10,10,13,true,2501
synth-n_80-m_222-k_30-p_0.05.txt,12,12,113,true,19609
synth-n_80-m_226-k_25-p_0.05.txt,7,7,1,true,101
synth-n_80-m_305-k_2-p_0.1.txt,1,1,0,true,0
synth-n_80-m_319-k_4-p_0.1.txt,3,3,0,true,0
synth-n_80-m_343-k_10-p_0.1.txt,9,9,8,true,1416
synth-n_80-m_350-k_6-p_0.1.txt,5,5,1,true,42
synth-n_80-m_369-k_8-p_0.1.txt,7,7,1,true,0
synth-n_80-m_400-k_15-p_0.1.txt,14,14,2123,true,169431
synth-n_80-m_402-k_20-p_0.1.txt,16,16,15645,true,1561968
synth-n_80-m_444-k_25-p_0.1.txt,20,0,180000,false,15892733
synth-n_80-m_483-k_30-p_0.1.txt,25,0,180000,false,18709450
synth-n_80-m_636-k_4-p_0.2.txt,4,4,2,true,37
synth-n_80-m_667-k_2-p_0.2.txt,2,2,1,true,0
synth-n_80-m_690-k_6-p_0.2.txt,6,6,5,true,221
synth-n_80-m_700-k_8-p_0.2.txt,8,8,14,true,1161
synth-n_80-m_753-k_10-p_0.2.txt,10,10,28,true,1878
synth-n_80-m_780-k_20-p_0.2.txt,20,20,37199,true,3892486
synth-n_80-m_818-k_15-p_0.2.txt,15,15,937,true,93811
synth-n_80-m_837-k_30-p_0.2.txt,30,0,180000,false,22186586
synth-n_80-m_854-k_25-p_0.2.txt,25,0,180000,false,21091733
synth-n_90-m_1018-k_20-p_0.2.txt,20,20,30128,true,1746105
synth-n_90-m_1019-k_15-p_0.2.txt,15,15,1180,true,88953
synth-n_90-m_1054-k_25-p_0.2.txt,25,0,180000,false,18211692
synth-n_90-m_1075-k_30-p_0.2.txt,30,0,180000,false,15122311
synth-n_90-m_188-k_2-p_0.05.txt,0,0,0,true,0
synth-n_90-m_214-k_8-p_0.05.txt,7,7,1,true,14
synth-n_90-m_216-k_4-p_0.05.txt,3,3,0,true,0
synth-n_90-m_239-k_6-p_0.05.txt,4,4,0,true,0
synth-n_90-m_248-k_10-p_0.05.txt,7,7,1,true,27
synth-n_90-m_258-k_20-p_0.05.txt,9,9,6,true,961
synth-n_90-m_269-k_15-p_0.05.txt,9,9,15,true,2881
synth-n_90-m_273-k_25-p_0.05.txt,11,11,402,true,50232
synth-n_90-m_327-k_30-p_0.05.txt,14,14,5689,true,691322
synth-n_90-m_410-k_4-p_0.1.txt,4,4,1,true,0
synth-n_90-m_445-k_10-p_0.1.txt,10,10,5,true,374
synth-n_90-m_450-k_2-p_0.1.txt,2,2,1,true,0
synth-n_90-m_470-k_8-p_0.1.txt,8,8,3,true,133
synth-n_90-m_486-k_6-p_0.1.txt,6,6,2,true,76
synth-n_90-m_504-k_15-p_0.1.txt,15,15,6260,true,513043
synth-n_90-m_527-k_20-p_0.1.txt,19,19,151326,true,11171158
synth-n_90-m_555-k_30-p_0.1.txt,23,0,180000,false,15961952
synth-n_90-m_558-k_25-p_0.1.txt,23,0,180000,false,14021480
synth-n_90-m_855-k_6-p_0.2.txt,6,6,2,true,0
synth-n_90-m_863-k_2-p_0.2.txt,2,2,1,true,0
synth-n_90-m_870-k_4-p_0.2.txt,4,4,2,true,0
synth-n_90-m_888-k_8-p_0.2.txt,8,8,22,true,1284
synth-n_90-m_980-k_10-p_0.2.txt,10,10,40,true,2262
advotogo-n_100,3,3,0,true,0
advotogo-n_1000,112,112,17,true,1
advotogo-n_200,5,5,0,true,0
advotogo-n_300,15,15,0,true,0
advotogo-n_400,22,22,0,true,0
advotogo-n_500,36,36,1,true,0
advotogo-n_700,64,64,6,true,14
advotogo-n_800,79,79,10,true,0
baydry,7,7,2,true,0
baywet,7,7,2,true,0
biology-n_12-m_33-p_0.5-15,3,3,0,true,15
biology-n_12-m_33-p_0.75-15,3,3,0,true,1
biology-n_12-m_33-p_0.9-15,3,3,0,true,0
biology-n_12-m_43-p_0.5-25,4,4,0,true,34
biology-n_12-m_43-p_0.75-25,3,3,0,true,0
biology-n_12-m_43-p_0.9-25,1,1,0,true,0
biology-n_12-m_45-p_0.5-19,3,3,0,true,19
biology-n_12-m_45-p_0.75-19,3,3,0,true,21
biology-n_12-m_45-p_0.9-19,1,1,0,true,0
biology-n_13-m_39-p_0.5-4,2,2,0,true,7
biology-n_13-m_39-p_0.75-4,3,3,0,true,0
biology-n_13-m_39-p_0.9-4,4,4,0,true,0
biology-n_13-m_51-p_0.5-22,4,4,0,true,31
biology-n_13-m_51-p_0.75-22,3,3,0,true,20
biology-n_13-m_51-p_0.9-22,3,3,0,true,0
biology-n_16-m_79-p_0.5-3,6,6,0,true,204
biology-n_16-m_79-p_0.75-3,6,6,0,true,152
biology-n_16-m_79-p_0.9-3,4,4,0,true,33
biology-n_17-m_89-p_0.5-10,6,6,0,true,248
biology-n_17-m_89-p_0.75-10,6,6,0,true,251
biology-n_17-m_89-p_0.9-10,4,4,0,true,32
biology-n_19-m_99-p_0.5-20,7,7,1,true,388
biology-n_19-m_99-p_0.75-20,6,6,0,true,135
biology-n_19-m_99-p_0.9-20,3,3,0,true,0
biology-n_20-m_125-p_0.5-24,8,8,2,true,924
biology-n_20-m_125-p_0.5-7,9,9,2,true,1220
biology-n_20-m_125-p_0.75-24,9,9,2,true,1016
biology-n_20-m_125-p_0.75-7,5,5,0,true,122
biology-n_20-m_125-p_0.9-24,3,3,0,true,21
biology-n_20-m_125-p_0.9-7,4,4,0,true,15
biology-n_22-m_76-p_0.5-9,4,4,0,true,29
biology-n_22-m_76-p_0.75-9,4,4,0,true,25
biology-n_22-m_76-p_0.9-9,3,3,0,true,14
biology-n_23-m_166-p_0.5-17,12,12,27,true,8917
biology-n_23-m_166-p_0.75-17,10,10,6,true,2485
biology-n_23-m_166-p_0.9-17,6,6,0,true,90
biology-n_25-m_231-p_0.5-6,13,13,23,true,7256
biology-n_25-m_231-p_0.75-6,13,13,19,true,7517
biology-n_25-m_231-p_0.9-6,8,8,1,true,411
biology-n_28-m_163-p_0.5-11,10,10,2,true,1031
biology-n_28-m_163-p_0.75-11,8,8,1,true,346
biology-n_28-m_163-p_0.9-11,5,5,0,true,38
biology-n_28-m_249-p_0.5-8,15,15,36,true,13430
biology-n_28-m_249-p_0.75-8,13,13,22,true,5905
biology-n_28-m_249-p_0.9-8,6,6,1,true,94
biology-n_29-m_153-p_0.5-21,11,11,5,true,1767
biology-n_29-m_153-p_0.75-21,11,11,27,true,8232
biology-n_29-m_153-p_0.9-21,5,5,0,true,46
biology-n_30-m_287-p_0.5-5,15,15,52,true,14359
biology-n_30-m_287-p_0.75-5,12,12,25,true,7014
biology-n_30-m_287-p_0.9-5,10,10,37,true,7499
biology-n_35-m_315-p_0.5-18,17,17,58,true,18887
biology-n_35-m_315-p_0.75-18,15,15,70,true,24749
biology-n_35-m_315-p_0.9-18,10,10,19,true,3474
biology-n_36-m_219-p_0.5-12,17,17,9,true,3813
biology-n_36-m_219-p_0.75-12,14,14,8,true,2036
biology-n_36-m_219-p_0.9-12,9,9,0,true,61
biology-n_42-m_297-p_0.5-23,21,21,3677,true,576732
biology-n_42-m_297-p_0.75-23,19,19,4754,true,840406
biology-n_42-m_297-p_0.9-23,13,13,40,true,9215
biology-n_45-m_326-p_0.5-16,21,21,13,true,5530
biology-n_45-m_326-p_0.75-16,18,18,17,true,7049
biology-n_45-m_326-p_0.9-16,14,14,1,true,542
biology-n_49-m_689-p_0.5-14,29,29,1214,true,394094
biology-n_49-m_689-p_0.75-14,26,26,1875,true,636710
biology-n_49-m_689-p_0.9-14,19,19,257,true,57872
biology-n_56-m_1372-p_0.5-4,42,42,41963,true,11400067
biology-n_56-m_1372-p_0.75-4,38,38,155970,true,24317638
biology-n_56-m_1372-p_0.9-4,29,29,112736,true,12160702
biology-n_56-m_526-p_0.5-2,29,29,16613,true,2472812
biology-n_56-m_526-p_0.75-2,24,24,89462,true,9448476
biology-n_56-m_526-p_0.9-2,17,17,20,true,2968
biology-n_59-m_624-p_0.5-1,30,30,366,true,127534
biology-n_59-m_624-p_0.75-1,26,26,287,true,80646
biology-n_59-m_624-p_0.9-1,22,22,889,true,136237
biology-n_77-m_1411-p_0.5-5,47,47,28963,true,7279877
biology-n_77-m_1411-p_0.75-5,42,42,70973,true,11499017
biology-n_77-m_1411-p_0.9-5,34,3,180000,false,23212794
biology-n_79-m_1381-p_0.5-2,47,47,22797,true,6221427
biology-n_79-m_1381-p_0.75-2,43,43,45867,true,12123874
biology-n_79-m_1381-p_0.9-2,37,37,32981,true,4138269
biology-n_81-m_1292-p_0.5-3,47,47,14109,true,4355095
biology-n_81-m_1292-p_0.75-3,44,44,40619,true,9268409
biology-n_81-m_1292-p_0.9-3,32,32,128818,true,13881917
biology-n_9-m_23-p_0.5-1,2,2,0,true,0
biology-n_9-m_23-p_0.75-1,2,2,0,true,0
biology-n_9-m_23-p_0.9-1,1,1,0,true,0
bitcoinalpha-n_100,5,5,0,true,0
bitcoinalpha-n_1000,149,149,12,true,0
bitcoinalpha-n_200,13,13,0,true,0
bitcoinalpha-n_300,22,22,0,true,0
bitcoinalpha-n_400,28,28,0,true,0
bitcoinalpha-n_500,59,59,1,true,0
bitcoinalpha-n_700,86,86,3,true,0
bitcoinalpha-n_800,91,91,3,true,0
blogs-n_100,8,8,0,true,0
blogs-n_1000,198,87,180000,false,3603716
blogs-n_200,25,25,1,true,1
blogs-n_300,36,36,4,true,0
blogs-n_400,53,53,23,true,3419
blogs-n_500,68,68,225,true,25651
blogs-n_700,122,63,180000,false,4668740
blogs-n_800,144,86,180000,false,7023618
celegansneural,187,8,180000,false,9535415
chess-n_100,2,2,0,true,0
chess-n_1000,60,31,180000,false,11641278
chess-n_200,3,3,0,true,0
chess-n_300,4,4,0,true,0
chess-n_400,10,10,0,true,0
chess-n_500,16,16,2,true,0
chess-n_700,23,23,6,true,103
chess-n_800,37,37,13,true,99
ChicagoRegional-n_100,0,0,0,true,0
ChicagoRegional-n_1000,90,90,0,true,0
ChicagoRegional-n_200,3,3,0,true,0
ChicagoRegional-n_300,8,8,0,true,0
ChicagoRegional-n_400,13,13,0,true,0
ChicagoRegional-n_500,21,21,0,true,0
ChicagoRegional-n_700,57,57,0,true,0
ChicagoRegional-n_800,41,41,0,true,0
convote,29,29,2,true,0
email,93,1,180000,false,13104088
GD-n_101-m_190.mtx,0,0,0,true,0
GD-n_105-m_149.mtx,20,20,0,true,0
GD-n_121-m_207.mtx,43,43,0,true,0
GD-n_18-m_37.mtx,8,8,0,true,19
GD-n_180-m_229.mtx,2,2,0,true,0
GD-n_23-m_87.mtx,9,9,0,true,7
GD-n_36-m_57.mtx,5,5,0,true,0
GD-n_38-m_50.mtx,2,2,0,true,7
GD-n_62-m_287.mtx,38,38,1255,true,451694
GD-n_73-m_96.mtx,2,2,0,true,0
GD-n_80-m_232.mtx,20,20,1,true,168
GD-n_84-m_196.mtx,0,0,0,true,0
health-n_100,2,2,0,true,0
health-n_1000,232,232,41,true,175
health-n_200,16,16,0,true,0
health-n_300,22,22,0,true,0
health-n_400,42,42,0,true,0
health-n_500,80,80,2,true,0
health-n_700,126,126,7,true,14
health-n_800,164,164,16,true,7
link-kv-n_100,8,8,0,true,14
link-kv-n_1000,238,238,122,true,19423
link-kv-n_200,18,18,0,true,102
link-kv-n_300,55,55,2,true,778
link-kv-n_400,78,78,7,true,1897
link-kv-n_500,98,98,139,true,55805
link-kv-n_700,166,166,33,true,6344
link-kv-n_800,182,182,55474,true,19557463
maayan_foodweb-n_183-m_2476,11,11,3,true,77
moreno_bison-n_26-m_314,16,16,5,true,2243
moreno_cattle-n_28-m_217,8,8,0,true,8
moreno_hens-n_32-m_496,11,11,19,true,3447
moreno_innovation-n_241-m_1098,79,79,20,true,5346
moreno_mac-n_62-m_1187,14,14,54,true,7040
moreno_rhesus-m_16-m_111,10,10,0,true,147
moreno_sheep-n_28-m_250,8,8,1,true,323
openflights-n_100,8,8,0,true,0
openflights-n_1000,228,228,25,true,2
openflights-n_200,24,24,0,true,0
openflights-n_300,37,37,0,true,0
openflights-n_400,69,69,2,true,0
openflights-n_500,88,88,4,true,0
openflights-n_700,148,148,12,true,106
openflights-n_800,179,179,21,true,1
oz,138,2,180000,false,7012530
polbooks-n_105-m_441.mtx,0,0,0,true,0
talk-oc-n_100,1,1,0,true,0
talk-oc-n_1000,6,6,1,true,0
talk-oc-n_200,1,1,0,true,0
talk-oc-n_300,0,0,0,true,0
talk-oc-n_400,1,1,0,true,0
talk-oc-n_500,4,4,0,true,0
talk-oc-n_700,2,2,0,true,0
talk-oc-n_800,4,4,0,true,0
temporalGraph-n_100,3,3,0,true,0
temporalGraph-n_1000,45,45,20,true,531
temporalGraph-n_200,3,3,0,true,0
temporalGraph-n_300,7,7,0,true,0
temporalGraph-n_400,12,12,0,true,0
temporalGraph-n_500,14,14,1,true,80
temporalGraph-n_700,26,26,3,true,0
temporalGraph-n_800,33,33,8,true,0
Tina_AskCal-n_11-m_29.mtx,3,3,0,true,0
trust,166,166,33,true,129
ucsocial-n_100,14,14,0,true,0
ucsocial-n_1000,253,253,86,true,0
ucsocial-n_200,24,24,0,true,0
ucsocial-n_300,44,44,1,true,0
ucsocial-n_400,73,73,3,true,0
ucsocial-n_500,105,105,9,true,0
ucsocial-n_700,166,166,34,true,0
ucsocial-n_800,183,183,37,true,0
usairport-n_100,10,10,0,true,0
usairport-n_1000,251,158,180000,false,29552075
usairport-n_200,29,29,1,true,36
usairport-n_300,48,48,4,true,185
usairport-n_400,84,84,55,true,11242
usairport-n_500,100,100,90,true,18724
usairport-n_700,154,154,10172,true,1031163
usairport-n_800,191,191,41550,true,10266707
wikispeedia-n_100,6,6,0,true,0
wikispeedia-n_1000,162,122,180000,false,8249349
wikispeedia-n_200,10,10,0,true,0
wikispeedia-n_300,23,23,0,true,0
wikispeedia-n_400,39,39,4,true,0
wikispeedia-n_500,59,59,10,true,252
wikispeedia-n_700,77,77,35,true,1627
wikispeedia-n_800,110,82,180000,false,13156509
