name,level,cycle_size,branch_size,recursive_steps
synth-n_80-m_226-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_80-m_226-k_25-p_0.05.txt,1,2.0,2.0,2
synth-n_80-m_226-k_25-p_0.05.txt,2,3.0,2.5,4
synth-n_80-m_343-k_10-p_0.1.txt,0,2.0,2.0,1
synth-n_80-m_343-k_10-p_0.1.txt,1,2.5,2.0,2
synth-n_80-m_343-k_10-p_0.1.txt,2,2.75,1.75,4
synth-n_80-m_343-k_10-p_0.1.txt,3,3.0,2.0,7
synth-n_80-m_343-k_10-p_0.1.txt,4,3.2142856,1.9285715,14
synth-n_80-m_400-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_80-m_400-k_15-p_0.1.txt,1,2.5,2.0,2
synth-n_80-m_400-k_15-p_0.1.txt,2,2.25,1.75,4
synth-n_80-m_400-k_15-p_0.1.txt,3,2.7142856,1.8571428,7
synth-n_80-m_400-k_15-p_0.1.txt,4,2.4615386,1.9230769,13
synth-n_80-m_400-k_15-p_0.1.txt,5,2.68,2.04,25
synth-n_80-m_400-k_15-p_0.1.txt,6,2.862745,1.9607843,51
synth-n_80-m_400-k_15-p_0.1.txt,7,3.09,2.07,100
synth-n_80-m_400-k_15-p_0.1.txt,8,3.3913043,2.2222223,207
synth-n_80-m_400-k_15-p_0.1.txt,9,3.5326087,2.2130435,460
synth-n_80-m_400-k_15-p_0.1.txt,10,3.8133595,2.2691553,1018
synth-n_80-m_400-k_15-p_0.1.txt,11,3.9316018,2.3186147,2310
synth-n_80-m_402-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_80-m_402-k_20-p_0.1.txt,1,2.0,1.5,2
synth-n_80-m_402-k_20-p_0.1.txt,2,2.6666667,2.0,3
synth-n_80-m_402-k_20-p_0.1.txt,3,3.0,2.3333333,6
synth-n_80-m_402-k_20-p_0.1.txt,4,3.5,2.4285715,14
synth-n_80-m_402-k_20-p_0.1.txt,5,3.3529413,2.264706,34
synth-n_80-m_402-k_20-p_0.1.txt,6,3.2727273,2.2857144,77
synth-n_80-m_402-k_20-p_0.1.txt,7,3.5738637,2.2897727,176
synth-n_80-m_402-k_20-p_0.1.txt,8,3.7146401,2.349876,403
synth-n_80-m_402-k_20-p_0.1.txt,9,3.8542767,2.3294616,947
synth-n_80-m_402-k_20-p_0.1.txt,10,3.9465096,2.3037171,2206
synth-n_80-m_402-k_20-p_0.1.txt,11,3.9620228,2.2951593,5082
synth-n_80-m_402-k_20-p_0.1.txt,12,3.9928842,2.316701,11664
synth-n_80-m_402-k_20-p_0.1.txt,13,4.0567684,2.3772852,27022
synth-n_80-m_444-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_80-m_444-k_25-p_0.1.txt,1,2.0,1.5,2
synth-n_80-m_444-k_25-p_0.1.txt,2,2.0,1.3333334,3
synth-n_80-m_444-k_25-p_0.1.txt,3,2.25,1.75,4
synth-n_80-m_444-k_25-p_0.1.txt,4,2.857143,2.0,7
synth-n_80-m_444-k_25-p_0.1.txt,5,3.2857144,2.0,14
synth-n_80-m_444-k_25-p_0.1.txt,6,3.3214285,2.0714285,28
synth-n_80-m_444-k_25-p_0.1.txt,7,3.5,2.0172415,58
synth-n_80-m_444-k_25-p_0.1.txt,8,3.5213675,2.008547,117
synth-n_80-m_444-k_25-p_0.1.txt,9,3.7148936,2.0,235
synth-n_80-m_444-k_25-p_0.1.txt,10,3.857447,2.0404255,470
synth-n_80-m_444-k_25-p_0.1.txt,11,3.9124088,2.0792491,959
synth-n_80-m_444-k_25-p_0.1.txt,12,3.962387,2.0762286,1994
synth-n_80-m_444-k_25-p_0.1.txt,13,4.014493,2.0905797,4140
synth-n_80-m_444-k_25-p_0.1.txt,14,4.0775275,2.1076834,8655
synth-n_80-m_444-k_25-p_0.1.txt,15,4.1203265,2.1241093,18242
synth-n_80-m_444-k_25-p_0.1.txt,16,4.162873,2.1444979,38748
synth-n_80-m_444-k_25-p_0.1.txt,17,4.198664,2.1727903,83095
synth-n_80-m_444-k_25-p_0.1.txt,18,4.233273,2.2029212,180548
synth-n_80-m_483-k_30-p_0.1.txt,0,2.0,2.0,1
synth-n_80-m_483-k_30-p_0.1.txt,1,3.0,2.5,2
synth-n_80-m_483-k_30-p_0.1.txt,2,3.0,2.0,5
synth-n_80-m_483-k_30-p_0.1.txt,3,3.4,2.0,10
synth-n_80-m_483-k_30-p_0.1.txt,4,3.7,1.9,20
synth-n_80-m_483-k_30-p_0.1.txt,5,3.8947368,2.0789473,38
synth-n_80-m_483-k_30-p_0.1.txt,6,3.9746835,1.9746835,79
synth-n_80-m_483-k_30-p_0.1.txt,7,3.9807692,1.9615384,156
synth-n_80-m_483-k_30-p_0.1.txt,8,4.0751634,1.9771242,306
synth-n_80-m_483-k_30-p_0.1.txt,9,4.0644627,1.9520661,605
synth-n_80-m_483-k_30-p_0.1.txt,10,4.094835,1.938188,1181
synth-n_80-m_483-k_30-p_0.1.txt,11,4.100044,1.9401486,2289
synth-n_80-m_483-k_30-p_0.1.txt,12,4.1537943,1.9603692,4441
synth-n_80-m_483-k_30-p_0.1.txt,13,4.223754,1.9646221,8706
synth-n_80-m_483-k_30-p_0.1.txt,14,4.278882,1.9777246,17104
synth-n_80-m_483-k_30-p_0.1.txt,15,4.315488,1.980548,33827
synth-n_80-m_483-k_30-p_0.1.txt,16,4.36032,1.9871932,66996
synth-n_80-m_483-k_30-p_0.1.txt,17,4.3974943,1.9981297,133134
synth-n_80-m_700-k_8-p_0.2.txt,0,3.0,3.0,1
synth-n_80-m_753-k_10-p_0.2.txt,0,2.0,2.0,1
synth-n_80-m_780-k_20-p_0.2.txt,0,2.0,2.0,1
synth-n_80-m_780-k_20-p_0.2.txt,1,2.5,2.0,2
synth-n_80-m_780-k_20-p_0.2.txt,2,3.0,2.0,4
synth-n_80-m_780-k_20-p_0.2.txt,3,3.0,1.75,8
synth-n_80-m_780-k_20-p_0.2.txt,4,3.142857,1.7142857,14
synth-n_80-m_780-k_20-p_0.2.txt,5,3.125,1.7916666,24
synth-n_80-m_780-k_20-p_0.2.txt,6,3.2093024,1.744186,43
synth-n_80-m_780-k_20-p_0.2.txt,7,3.2933333,1.7066667,75
synth-n_80-m_780-k_20-p_0.2.txt,8,3.296875,1.65625,128
synth-n_80-m_780-k_20-p_0.2.txt,9,3.45283,1.6650944,212
synth-n_80-m_780-k_20-p_0.2.txt,10,3.447592,1.6402266,353
synth-n_80-m_780-k_20-p_0.2.txt,11,3.4853196,1.6666666,579
synth-n_80-m_780-k_20-p_0.2.txt,12,3.565803,1.7015544,965
synth-n_80-m_780-k_20-p_0.2.txt,13,3.590743,1.67905,1642
synth-n_80-m_780-k_20-p_0.2.txt,14,3.6140733,1.6815379,2757
synth-n_80-m_780-k_20-p_0.2.txt,15,3.6449525,1.6766609,4636
synth-n_80-m_780-k_20-p_0.2.txt,16,3.6796603,1.684935,7773
synth-n_80-m_780-k_20-p_0.2.txt,17,3.7153547,1.6976407,13097
synth-n_80-m_780-k_20-p_0.2.txt,18,3.7567239,1.7045965,22234
synth-n_80-m_818-k_15-p_0.2.txt,0,2.0,2.0,1
synth-n_80-m_818-k_15-p_0.2.txt,1,2.5,2.0,2
synth-n_80-m_818-k_15-p_0.2.txt,2,2.75,1.75,4
synth-n_80-m_818-k_15-p_0.2.txt,3,2.857143,1.7142857,7
synth-n_80-m_818-k_15-p_0.2.txt,4,2.8333333,1.5833334,12
synth-n_80-m_818-k_15-p_0.2.txt,5,3.1052632,1.6842105,19
synth-n_80-m_818-k_15-p_0.2.txt,6,3.25,1.75,32
synth-n_80-m_818-k_15-p_0.2.txt,7,3.25,1.7321428,56
synth-n_80-m_818-k_15-p_0.2.txt,8,3.3195877,1.6597939,97
synth-n_80-m_818-k_15-p_0.2.txt,9,3.3229814,1.6832298,161
synth-n_80-m_818-k_15-p_0.2.txt,10,3.3505535,1.6678966,271
synth-n_80-m_818-k_15-p_0.2.txt,11,3.442478,1.6924778,452
synth-n_80-m_837-k_30-p_0.2.txt,0,2.0,2.0,1
synth-n_80-m_837-k_30-p_0.2.txt,1,2.5,2.0,2
synth-n_80-m_837-k_30-p_0.2.txt,2,3.0,2.0,4
synth-n_80-m_837-k_30-p_0.2.txt,3,3.0,1.875,8
synth-n_80-m_837-k_30-p_0.2.txt,4,3.0,1.8,15
synth-n_80-m_837-k_30-p_0.2.txt,5,3.1111112,1.7777778,27
synth-n_80-m_837-k_30-p_0.2.txt,6,3.2916667,1.7083334,48
synth-n_80-m_837-k_30-p_0.2.txt,7,3.3658535,1.6707317,82
synth-n_80-m_837-k_30-p_0.2.txt,8,3.4452555,1.5620438,137
synth-n_80-m_837-k_30-p_0.2.txt,9,3.5514019,1.588785,214
synth-n_80-m_837-k_30-p_0.2.txt,10,3.6205883,1.5852941,340
synth-n_80-m_837-k_30-p_0.2.txt,11,3.619666,1.5491651,539
synth-n_80-m_837-k_30-p_0.2.txt,12,3.6778443,1.5437126,835
synth-n_80-m_837-k_30-p_0.2.txt,13,3.7261443,1.5624515,1289
synth-n_80-m_837-k_30-p_0.2.txt,14,3.7527308,1.5695134,2014
synth-n_80-m_837-k_30-p_0.2.txt,15,3.7886744,1.5627966,3161
synth-n_80-m_837-k_30-p_0.2.txt,16,3.8228745,1.564575,4940
synth-n_80-m_837-k_30-p_0.2.txt,17,3.8363307,1.5657911,7729
synth-n_80-m_837-k_30-p_0.2.txt,18,3.871261,1.5761031,12102
synth-n_80-m_837-k_30-p_0.2.txt,19,3.889483,1.5842508,19074
synth-n_80-m_837-k_30-p_0.2.txt,20,3.9070752,1.5870011,30218
synth-n_80-m_837-k_30-p_0.2.txt,21,3.9227626,1.5921053,47956
synth-n_80-m_837-k_30-p_0.2.txt,22,3.931828,1.5991932,76351
synth-n_80-m_854-k_25-p_0.2.txt,0,2.0,2.0,1
synth-n_80-m_854-k_25-p_0.2.txt,1,3.0,2.5,2
synth-n_80-m_854-k_25-p_0.2.txt,2,3.2,2.2,5
synth-n_80-m_854-k_25-p_0.2.txt,3,3.4545455,1.8181819,11
synth-n_80-m_854-k_25-p_0.2.txt,4,3.35,1.75,20
synth-n_80-m_854-k_25-p_0.2.txt,5,3.2285714,1.6857142,35
synth-n_80-m_854-k_25-p_0.2.txt,6,3.4745762,1.6949153,59
synth-n_80-m_854-k_25-p_0.2.txt,7,3.47,1.71,100
synth-n_80-m_854-k_25-p_0.2.txt,8,3.6374269,1.6842105,171
synth-n_80-m_854-k_25-p_0.2.txt,9,3.5833333,1.6388888,288
synth-n_80-m_854-k_25-p_0.2.txt,10,3.552966,1.6398305,472
synth-n_80-m_854-k_25-p_0.2.txt,11,3.5994833,1.6459948,774
synth-n_80-m_854-k_25-p_0.2.txt,12,3.6546311,1.6271585,1274
synth-n_80-m_854-k_25-p_0.2.txt,13,3.6603956,1.6324168,2073
synth-n_80-m_854-k_25-p_0.2.txt,14,3.6817377,1.6193854,3384
synth-n_80-m_854-k_25-p_0.2.txt,15,3.7012773,1.6260949,5480
synth-n_80-m_854-k_25-p_0.2.txt,16,3.743463,1.6267534,8911
synth-n_80-m_854-k_25-p_0.2.txt,17,3.7713852,1.6276214,14496
synth-n_80-m_854-k_25-p_0.2.txt,18,3.7962193,1.6233364,23594
synth-n_80-m_854-k_25-p_0.2.txt,19,3.826767,1.6258322,38301
synth-n_80-m_854-k_25-p_0.2.txt,20,3.8514557,1.626632,62271
synth-n_90-m_1018-k_20-p_0.2.txt,0,2.0,2.0,1
synth-n_90-m_1018-k_20-p_0.2.txt,1,2.5,2.0,2
synth-n_90-m_1018-k_20-p_0.2.txt,2,3.0,2.0,4
synth-n_90-m_1018-k_20-p_0.2.txt,3,3.125,1.875,8
synth-n_90-m_1018-k_20-p_0.2.txt,4,3.0666666,1.6666666,15
synth-n_90-m_1018-k_20-p_0.2.txt,5,3.16,1.68,25
synth-n_90-m_1018-k_20-p_0.2.txt,6,3.3333333,1.6428572,42
synth-n_90-m_1018-k_20-p_0.2.txt,7,3.3333333,1.6811594,69
synth-n_90-m_1018-k_20-p_0.2.txt,8,3.413793,1.6637931,116
synth-n_90-m_1018-k_20-p_0.2.txt,9,3.4093263,1.6113989,193
synth-n_90-m_1018-k_20-p_0.2.txt,10,3.4694533,1.6398714,311
synth-n_90-m_1018-k_20-p_0.2.txt,11,3.4862745,1.6156863,510
synth-n_90-m_1018-k_20-p_0.2.txt,12,3.518204,1.6516991,824
synth-n_90-m_1018-k_20-p_0.2.txt,13,3.5128582,1.6392359,1361
synth-n_90-m_1018-k_20-p_0.2.txt,14,3.5625281,1.6441058,2231
synth-n_90-m_1018-k_20-p_0.2.txt,15,3.6145039,1.641494,3668
synth-n_90-m_1018-k_20-p_0.2.txt,16,3.6651719,1.6291313,6021
synth-n_90-m_1018-k_20-p_0.2.txt,17,3.67591,1.6229993,9809
synth-n_90-m_1018-k_20-p_0.2.txt,18,3.7029521,1.6255653,15920
synth-n_90-m_1019-k_15-p_0.2.txt,0,2.0,2.0,1
synth-n_90-m_1019-k_15-p_0.2.txt,1,2.5,2.0,2
synth-n_90-m_1019-k_15-p_0.2.txt,2,2.5,1.5,4
synth-n_90-m_1019-k_15-p_0.2.txt,3,2.6666667,1.6666666,6
synth-n_90-m_1019-k_15-p_0.2.txt,4,2.9,1.7,10
synth-n_90-m_1019-k_15-p_0.2.txt,5,3.0588236,1.7647059,17
synth-n_90-m_1019-k_15-p_0.2.txt,6,3.3666666,1.8,30
synth-n_90-m_1019-k_15-p_0.2.txt,7,3.425926,1.8703704,54
synth-n_90-m_1019-k_15-p_0.2.txt,8,3.3366337,1.7524753,101
synth-n_90-m_1019-k_15-p_0.2.txt,9,3.3898306,1.7231638,177
synth-n_90-m_1019-k_15-p_0.2.txt,10,3.4163935,1.6721312,305
synth-n_90-m_1054-k_25-p_0.2.txt,0,2.0,2.0,1
synth-n_90-m_1054-k_25-p_0.2.txt,1,2.5,2.0,2
synth-n_90-m_1054-k_25-p_0.2.txt,2,3.0,2.0,4
synth-n_90-m_1054-k_25-p_0.2.txt,3,3.125,1.875,8
synth-n_90-m_1054-k_25-p_0.2.txt,4,3.0666666,1.8,15
synth-n_90-m_1054-k_25-p_0.2.txt,5,3.1851852,1.7037038,27
synth-n_90-m_1054-k_25-p_0.2.txt,6,3.2608695,1.6304348,46
synth-n_90-m_1054-k_25-p_0.2.txt,7,3.3466666,1.6266667,75
synth-n_90-m_1054-k_25-p_0.2.txt,8,3.319672,1.590164,122
synth-n_90-m_1054-k_25-p_0.2.txt,9,3.3608248,1.5824742,194
synth-n_90-m_1054-k_25-p_0.2.txt,10,3.3583062,1.5993485,307
synth-n_90-m_1054-k_25-p_0.2.txt,11,3.472505,1.5967413,491
synth-n_90-m_1054-k_25-p_0.2.txt,12,3.5344388,1.5918367,784
synth-n_90-m_1054-k_25-p_0.2.txt,13,3.5761218,1.573718,1248
synth-n_90-m_1054-k_25-p_0.2.txt,14,3.614053,1.5717922,1964
synth-n_90-m_1054-k_25-p_0.2.txt,15,3.6070619,1.5659217,3087
synth-n_90-m_1054-k_25-p_0.2.txt,16,3.6528754,1.5548201,4834
synth-n_90-m_1054-k_25-p_0.2.txt,17,3.680016,1.5437733,7516
synth-n_90-m_1054-k_25-p_0.2.txt,18,3.68353,1.5441697,11603
synth-n_90-m_1054-k_25-p_0.2.txt,19,3.7093263,1.5473572,17917
synth-n_90-m_1054-k_25-p_0.2.txt,20,3.7423172,1.5470351,27724
synth-n_90-m_1054-k_25-p_0.2.txt,21,3.7713454,1.553812,42890
synth-n_90-m_1075-k_30-p_0.2.txt,0,2.0,2.0,1
synth-n_90-m_1075-k_30-p_0.2.txt,1,2.5,2.0,2
synth-n_90-m_1075-k_30-p_0.2.txt,2,3.0,2.25,4
synth-n_90-m_1075-k_30-p_0.2.txt,3,3.0,1.7777778,9
synth-n_90-m_1075-k_30-p_0.2.txt,4,3.0,1.75,16
synth-n_90-m_1075-k_30-p_0.2.txt,5,3.1785715,1.75,28
synth-n_90-m_1075-k_30-p_0.2.txt,6,3.3061225,1.755102,49
synth-n_90-m_1075-k_30-p_0.2.txt,7,3.3837209,1.6162791,86
synth-n_90-m_1075-k_30-p_0.2.txt,8,3.5107913,1.5539569,139
synth-n_90-m_1075-k_30-p_0.2.txt,9,3.523148,1.5555556,216
synth-n_90-m_1075-k_30-p_0.2.txt,10,3.5714285,1.5089285,336
synth-n_90-m_1075-k_30-p_0.2.txt,11,3.5956607,1.5443788,507
synth-n_90-m_1075-k_30-p_0.2.txt,12,3.6704981,1.5376756,783
synth-n_90-m_1075-k_30-p_0.2.txt,13,3.7018273,1.5215946,1204
synth-n_90-m_1075-k_30-p_0.2.txt,14,3.7532752,1.5267467,1832
synth-n_90-m_1075-k_30-p_0.2.txt,15,3.8044333,1.5187701,2797
synth-n_90-m_1075-k_30-p_0.2.txt,16,3.8368645,1.5221281,4248
synth-n_90-m_1075-k_30-p_0.2.txt,17,3.8649862,1.5123724,6466
synth-n_90-m_1075-k_30-p_0.2.txt,18,3.8983536,1.5106862,9779
synth-n_90-m_1075-k_30-p_0.2.txt,19,3.9384012,1.5156705,14773
synth-n_90-m_1075-k_30-p_0.2.txt,20,3.9778035,1.5186906,22391
synth-n_90-m_1075-k_30-p_0.2.txt,21,3.994736,1.5160123,34005
synth-n_90-m_214-k_8-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_214-k_8-p_0.05.txt,1,2.0,1.5,2
synth-n_90-m_248-k_10-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_248-k_10-p_0.05.txt,1,2.5,2.0,2
synth-n_90-m_248-k_10-p_0.05.txt,2,2.25,2.0,4
synth-n_90-m_258-k_20-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_258-k_20-p_0.05.txt,1,2.5,2.0,2
synth-n_90-m_258-k_20-p_0.05.txt,2,2.25,1.75,4
synth-n_90-m_258-k_20-p_0.05.txt,3,2.0,2.0,7
synth-n_90-m_258-k_20-p_0.05.txt,4,2.0,1.5714285,14
synth-n_90-m_258-k_20-p_0.05.txt,5,3.0454545,2.4545455,22
synth-n_90-m_258-k_20-p_0.05.txt,6,3.351852,2.5185184,54
synth-n_90-m_269-k_15-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_269-k_15-p_0.05.txt,1,2.5,2.0,2
synth-n_90-m_269-k_15-p_0.05.txt,2,2.5,2.0,4
synth-n_90-m_269-k_15-p_0.05.txt,3,2.5,2.25,8
synth-n_90-m_269-k_15-p_0.05.txt,4,2.9444444,2.3333333,18
synth-n_90-m_269-k_15-p_0.05.txt,5,3.2142856,2.3095238,42
synth-n_90-m_269-k_15-p_0.05.txt,6,3.402062,2.2371135,97
synth-n_90-m_273-k_25-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_273-k_25-p_0.05.txt,1,2.5,2.0,2
synth-n_90-m_273-k_25-p_0.05.txt,2,2.0,1.75,4
synth-n_90-m_273-k_25-p_0.05.txt,3,2.4285715,2.0,7
synth-n_90-m_273-k_25-p_0.05.txt,4,2.7142856,2.2857144,14
synth-n_90-m_273-k_25-p_0.05.txt,5,3.25,2.25,32
synth-n_90-m_273-k_25-p_0.05.txt,6,3.4722223,2.4166667,72
synth-n_90-m_273-k_25-p_0.05.txt,7,3.8563218,2.597701,174
synth-n_90-m_273-k_25-p_0.05.txt,8,3.847345,2.5818584,452
synth-n_90-m_273-k_25-p_0.05.txt,9,3.8440444,2.5895457,1167
synth-n_90-m_327-k_30-p_0.05.txt,0,2.0,2.0,1
synth-n_90-m_327-k_30-p_0.05.txt,1,2.5,2.0,2
synth-n_90-m_327-k_30-p_0.05.txt,2,3.25,2.5,4
synth-n_90-m_327-k_30-p_0.05.txt,3,3.7,2.4,10
synth-n_90-m_327-k_30-p_0.05.txt,4,3.5416667,2.2083333,24
synth-n_90-m_327-k_30-p_0.05.txt,5,3.6603773,2.1509433,53
synth-n_90-m_327-k_30-p_0.05.txt,6,3.6403508,2.245614,114
synth-n_90-m_327-k_30-p_0.05.txt,7,3.7617188,2.2539062,256
synth-n_90-m_327-k_30-p_0.05.txt,8,3.77643,2.2079723,577
synth-n_90-m_327-k_30-p_0.05.txt,9,3.8249607,2.2519624,1274
synth-n_90-m_327-k_30-p_0.05.txt,10,4.040432,2.2980132,2869
synth-n_90-m_327-k_30-p_0.05.txt,11,4.240255,2.3509784,6593
synth-n_90-m_327-k_30-p_0.05.txt,12,4.3131614,2.424387,15500
synth-n_90-m_445-k_10-p_0.1.txt,0,2.0,2.0,1
synth-n_90-m_445-k_10-p_0.1.txt,1,2.0,2.0,2
synth-n_90-m_445-k_10-p_0.1.txt,2,3.0,2.75,4
synth-n_90-m_504-k_15-p_0.1.txt,0,2.0,2.0,1
synth-n_90-m_504-k_15-p_0.1.txt,1,2.0,1.5,2
synth-n_90-m_504-k_15-p_0.1.txt,2,2.6666667,2.0,3
synth-n_90-m_504-k_15-p_0.1.txt,3,2.6666667,1.8333334,6
synth-n_90-m_504-k_15-p_0.1.txt,4,3.1818182,2.0,11
synth-n_90-m_504-k_15-p_0.1.txt,5,3.2727273,1.9545455,22
synth-n_90-m_504-k_15-p_0.1.txt,6,3.3023255,2.139535,43
synth-n_90-m_504-k_15-p_0.1.txt,7,3.3913043,2.076087,92
synth-n_90-m_504-k_15-p_0.1.txt,8,3.565445,2.0994763,191
synth-n_90-m_504-k_15-p_0.1.txt,9,3.7630923,2.1197007,401
synth-n_90-m_504-k_15-p_0.1.txt,10,3.7941177,2.077647,850
synth-n_90-m_504-k_15-p_0.1.txt,11,3.8748584,2.1002264,1766
synth-n_90-m_504-k_15-p_0.1.txt,12,3.9263952,2.1124291,3709
synth-n_90-m_504-k_15-p_0.1.txt,13,4.003957,2.138864,7835
synth-n_90-m_527-k_20-p_0.1.txt,0,2.0,2.0,1
synth-n_90-m_527-k_20-p_0.1.txt,1,2.0,1.5,2
synth-n_90-m_527-k_20-p_0.1.txt,2,2.3333333,1.6666666,3
synth-n_90-m_527-k_20-p_0.1.txt,3,2.8,2.2,5
synth-n_90-m_527-k_20-p_0.1.txt,4,3.2727273,2.2727273,11
synth-n_90-m_527-k_20-p_0.1.txt,5,3.6,2.0,25
synth-n_90-m_527-k_20-p_0.1.txt,6,3.42,1.82,50
synth-n_90-m_527-k_20-p_0.1.txt,7,3.5934067,1.9340659,91
synth-n_90-m_527-k_20-p_0.1.txt,8,3.721591,1.9318181,176
synth-n_90-m_527-k_20-p_0.1.txt,9,3.7588236,1.9735295,340
synth-n_90-m_527-k_20-p_0.1.txt,10,3.90462,1.9836066,671
synth-n_90-m_527-k_20-p_0.1.txt,11,3.9631855,2.0015025,1331
synth-n_90-m_527-k_20-p_0.1.txt,12,4.006757,1.9954954,2664
synth-n_90-m_527-k_20-p_0.1.txt,13,4.0381866,2.0013168,5316
synth-n_90-m_527-k_20-p_0.1.txt,14,4.086098,2.044271,10639
synth-n_90-m_527-k_20-p_0.1.txt,15,4.1370177,2.088326,21749
synth-n_90-m_527-k_20-p_0.1.txt,16,4.177459,2.1220634,45419
synth-n_90-m_527-k_20-p_0.1.txt,17,4.2297215,2.159895,96382
synth-n_90-m_555-k_30-p_0.1.txt,0,3.0,3.0,1
synth-n_90-m_555-k_30-p_0.1.txt,1,3.6666667,2.6666667,3
synth-n_90-m_555-k_30-p_0.1.txt,2,3.125,1.875,8
synth-n_90-m_555-k_30-p_0.1.txt,3,3.6,2.1333334,15
synth-n_90-m_555-k_30-p_0.1.txt,4,3.96875,2.25,32
synth-n_90-m_555-k_30-p_0.1.txt,5,3.9166667,1.9722222,72
synth-n_90-m_555-k_30-p_0.1.txt,6,4.0704226,1.9225352,142
synth-n_90-m_555-k_30-p_0.1.txt,7,4.113553,1.9304029,273
synth-n_90-m_555-k_30-p_0.1.txt,8,4.14611,1.914611,527
synth-n_90-m_555-k_30-p_0.1.txt,9,4.210109,1.9108027,1009
synth-n_90-m_555-k_30-p_0.1.txt,10,4.253112,1.905083,1928
synth-n_90-m_555-k_30-p_0.1.txt,11,4.308195,1.9066159,3673
synth-n_90-m_555-k_30-p_0.1.txt,12,4.3508496,1.921605,7003
synth-n_90-m_555-k_30-p_0.1.txt,13,4.3637514,1.9103069,13457
synth-n_90-m_555-k_30-p_0.1.txt,14,4.3888044,1.9146535,25707
synth-n_90-m_555-k_30-p_0.1.txt,15,4.420561,1.9359813,49220
synth-n_90-m_555-k_30-p_0.1.txt,16,4.450125,1.952366,95289
synth-n_90-m_558-k_25-p_0.1.txt,0,2.0,2.0,1
synth-n_90-m_558-k_25-p_0.1.txt,1,2.5,2.0,2
synth-n_90-m_558-k_25-p_0.1.txt,2,2.75,2.0,4
synth-n_90-m_558-k_25-p_0.1.txt,3,3.0,2.0,8
synth-n_90-m_558-k_25-p_0.1.txt,4,3.375,1.875,16
synth-n_90-m_558-k_25-p_0.1.txt,5,3.2666667,1.8,30
synth-n_90-m_558-k_25-p_0.1.txt,6,3.4444444,1.925926,54
synth-n_90-m_558-k_25-p_0.1.txt,7,3.4519231,1.9519231,104
synth-n_90-m_558-k_25-p_0.1.txt,8,3.6995075,1.9802955,203
synth-n_90-m_558-k_25-p_0.1.txt,9,3.7761195,1.9353234,402
synth-n_90-m_558-k_25-p_0.1.txt,10,3.852185,1.937018,778
synth-n_90-m_558-k_25-p_0.1.txt,11,3.9163902,1.9668216,1507
synth-n_90-m_558-k_25-p_0.1.txt,12,3.9669366,1.9561404,2964
synth-n_90-m_558-k_25-p_0.1.txt,13,4.052432,1.9717144,5798
synth-n_90-m_558-k_25-p_0.1.txt,14,4.090098,1.9772568,11432
synth-n_90-m_558-k_25-p_0.1.txt,15,4.142364,2.0070784,22604
synth-n_90-m_558-k_25-p_0.1.txt,16,4.202213,2.031983,45368
synth-n_90-m_558-k_25-p_0.1.txt,17,4.262304,2.0499744,92187
biology-n_12-m_43-p_0.5-25,0,2.0,2.0,1
biology-n_12-m_43-p_0.5-25,1,2.5,2.0,2
biology-n_12-m_45-p_0.75-19,0,2.0,2.0,1
biology-n_13-m_51-p_0.5-22,0,2.0,2.0,1
biology-n_16-m_79-p_0.5-3,0,3.0,3.0,1
biology-n_16-m_79-p_0.5-3,1,3.0,2.0,3
biology-n_16-m_79-p_0.5-3,2,3.0,2.0,6
biology-n_16-m_79-p_0.5-3,3,3.0,1.6666666,12
biology-n_16-m_79-p_0.75-3,0,3.0,3.0,1
biology-n_16-m_79-p_0.75-3,1,3.0,3.0,3
biology-n_16-m_79-p_0.75-3,2,3.0,2.0,9
biology-n_16-m_79-p_0.75-3,3,3.0,2.0,18
biology-n_16-m_79-p_0.9-3,0,2.0,2.0,1
biology-n_16-m_79-p_0.9-3,1,2.0,1.5,2
biology-n_16-m_79-p_0.9-3,2,2.6666667,2.3333333,3
biology-n_17-m_89-p_0.5-10,0,3.0,3.0,1
biology-n_17-m_89-p_0.5-10,1,3.6666667,2.6666667,3
biology-n_17-m_89-p_0.5-10,2,3.5,2.125,8
biology-n_17-m_89-p_0.75-10,0,2.0,2.0,1
biology-n_17-m_89-p_0.75-10,1,2.5,2.0,2
biology-n_17-m_89-p_0.75-10,2,3.25,2.25,4
biology-n_17-m_89-p_0.75-10,3,3.1111112,2.1111112,9
biology-n_17-m_89-p_0.9-10,0,3.0,3.0,1
biology-n_19-m_99-p_0.5-20,0,3.0,3.0,1
biology-n_19-m_99-p_0.5-20,1,3.0,2.0,3
biology-n_19-m_99-p_0.5-20,2,3.0,1.6666666,6
biology-n_19-m_99-p_0.5-20,3,3.1,1.7,10
biology-n_19-m_99-p_0.5-20,4,3.0588236,1.5882353,17
biology-n_19-m_99-p_0.5-20,5,3.074074,1.8888888,27
biology-n_19-m_99-p_0.75-20,0,3.0,3.0,1
